"id";"valid";"ref";"year";"species";"taxid";"taxon";"taxon_group";"family";"marker_type";"nb_markers";"sex";"crossing";"n_progeny";"n_meiosis";"linkage_map_length";"physical_length";"map_quality";"mapping_function";"accession";"link_genome";"ref_genome";"genome_size";"genome_Cvalue";"ploidy";"hcn";"original_map";"public_database";"ABH_data";"MapMaker_data";"link_data";"doi";"contact"
"Paspalum_vaginatum_Qi2019F";"FALSE";"Qi";2019;"Paspalum_vaginatum";158149;"Angiosperm";4;"Poaceae";"NA";"NA";"female";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-019-48257-3/MediaObjects/41598_2019_48257_MOESM5_ESM.xlsx";"https://doi.org/10.1038/s41598-019-48257-3";"NA"
"Paspalum_vaginatum_Qi2019M";"FALSE";"Qi";2019;"Paspalum_vaginatum";158149;"Angiosperm";4;"Poaceae";"NA";"NA";"male";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-019-48257-3/MediaObjects/41598_2019_48257_MOESM5_ESM.xlsx";"https://doi.org/10.1038/s41598-019-48257-3";"NA"
"Paspalum_vaginatum_Qi2019";"FALSE";"Qi";2019;"Paspalum_vaginatum";158149;"Angiosperm";4;"Poaceae";"NA";"NA";"sex-averaged";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-019-48257-3/MediaObjects/41598_2019_48257_MOESM5_ESM.xlsx";"https://doi.org/10.1038/s41598-019-48257-3";"NA"
"NA";"FALSE";"Chan-Navarrete";2016;"Spinacia_oleracea";3562;"Angiosperm";1;"Chenopodiaceae";"NA";"NA";"NA";"NA";"NA";"NA";"433.6";"NA";"NA";"NA";"NA";"NA";"NA";"1007.3";1002;2;6;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s10681-015-1618-6";"NA"
"Spinacia_oleracea_Qian2017";"FALSE";"Qian";2017;"Spinacia_oleracea";3562;"Angiosperm";1;"Chenopodiaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1002;2;6;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-017-3659-9/MediaObjects/12864_2017_3659_MOESM2_ESM.xlsx";"https://doi.org/10.1186/s12864-017-3659-9";"NA"
"NA";"FALSE";"Tang";2019;"Stylosanthes_guianensis";62615;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/s41598-019-40489-7";"NA"
"NA";"FALSE";"Arias";2016;"Taraxacum_koksaghyz";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"894.1";"NA";"NA";"NA";"NA";"NA";"NA";1420;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/srep31031";"NA"
"Theobroma_cacao_Royaert2016";"TRUE";"Royaert";2016;"Theobroma_cacao";3641;"Angiosperm";1;"Malvaceae";"SNP";3521;"sex-averaged";"F1";"NA";"NA";"852.784";329380872;"NA";"haldane";"GCA_000403535.1";"NA";"v1";"420.5";416;2;10;"marey";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-2415-x/MediaObjects/12864_2016_2415_MOESM5_ESM.xls";"https://doi.org/10.1186/s12864-016-2415-x";"NA"
"NA";"FALSE";"Hirakawa";2016;"Trifolium_pratense";57577;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";2084;"NA";"NA";"NA";"NA";"NA";"NA";"528.12";418;2;7;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/srep30358";"NA"
"Trifolium_repens_Griffiths2013";"FALSE";"Griffiths";2013;"Trifolium_repens";3899;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";1274;"NA";"NA";"NA";"NA";"NA";"NA";"1095.36";1093;4;8;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2164-14-388/MediaObjects/12864_2013_5108_MOESM1_ESM.xlsx";"https://doi.org/10.1186/1471-2164-14-388";"NA"
"NA";"FALSE";"Ghamkhar";2012;"Trifolium_subterraneum";3900;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1701.7";"NA";"NA";"NA";"NA";"NA";"NA";"547.68";543;2;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11032-011-9612-8";"NA"
"Triticum_aestivum_Zhai2016";"FALSE";"Zhai";2016;"Triticum_aestivum";4565;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"2875.3";"NA";"NA";"NA";"NA";"NA";"NA";"16948.74";16944;6;7;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/220234_supplementary-materials_datasheets_1_xls/octet-stream/Data%20Sheet%201.xls/2/220234";"https://doi.org/10.3389/fpls.2016.01617";"NA"
"Triticum_aestivum_GutierrezGonzalez2019";"TRUE";"GutierrezGonzalez";2019;"Triticum_aestivum";4565;"Angiosperm";4;"Poaceae";"SNP";46615;"sex-averaged";"RIL-DH";998;"NA";"2842.06025952";14046274621;"NA";"kosambi";"GCA_900519105.1";"NA";"IWGC_RefSeqv1.0";"NA";16944;6;7;"marey";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-018-38111-3/MediaObjects/41598_2018_38111_MOESM7_ESM.xlsx";"https://doi.org/10.1038/s41598-018-38111-3";"NA"
"Triticum_aestivum_Cui2017";"FALSE";"Cui";2017;"Triticum_aestivum";4565;"Angiosperm";4;"Poaceae";"NA";119566;"NA";"RIL";"NA";"NA";"4424.366";14040450438;"NA";"NA";"NA";"NA";"NA";"NA";16944;6;7;"marey";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-017-04028-6/MediaObjects/41598_2017_4028_MOESM2_ESM.xls";"https://doi.org/10.1038/s41598-017-04028-6";"NA"
"Triticum_aestivum_Iehisa2014";"FALSE";"Iehisa";2014;"Triticum_aestivum";4565;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";16944;6;7;"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/5/10.1093_dnares_dsu020/2/dsu020_Supplementary_Data.zip?Expires=1576514703&Signature=28gerqvuh0LzbNvXKrBGqzDSq9Pzd8Y6mIJCG19HQr7ZPaLkEeBxeLSVaYxOGbujzNSAdkgIzelRKdFSlSCjWA2OAxw4Ep~NjnD8QdZYgg8GFJ4OesSOEzs3kAgLzV6SKlKFoIiGECCzg1GI8Qd3WnbqI4Qdc8~AuUz91czrngtg5E7ad9W52J7MBY5r~eIZM5Rak3TbU2bIjQTld6j9OeXiovy-P6mwlbJrVXH5B2AlBd7cI~BdRH5xYz3~bt7~KqkP63X~EbRTjrTaAt4EEEDqqiBilLPuEiBIv7TQkitE5sAMovS3fOO3opo2zFdh-l090YXD4s15RfItHrKV6A__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dsu020";"NA"
"Triticum_aestivum_Ishikawa2018";"FALSE";"Ishikawa";2018;"Triticum_aestivum";4565;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";16944;6;7;"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/25/3/10.1093_dnares_dsy004/1/dsy004_supp.zip?Expires=1576514746&Signature=aXcuQoB9yRy0iy~9GMssgfIALfpNY4CUN0SDDLlhVgueFl-fLFrUoUXnD79AdMACeHEjua8V22rh-LnsTHXBOfrPR~-PvyBlBbzPtDJxbKEl~CGWfrWuACIy~tNSNtZmpha-d2GUymym8Tfqhjk14TK3XjTdYZaX6LBque~P3DlLDoXWYKFRM1GxVRaAtP5c5oLtI8JJJba~-WHQ28kRAg1RrUK1leljJPitNsiwFDDy9jlaveQeLc~~mWtpktJYt3gBYXYGkOs6AQAbSp6CdUIT5p9p5tjZn-FDFSj0W0uO-yHmoTnDHTshJIVD9KH-bSofBeBAEikjwqqLM1S2Eg__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dsy004";"NA"
"Triticum_aestivum_Zhang2018";"FALSE";"Zhang";2018;"Triticum_aestivum";4565;"Angiosperm";4;"Poaceae";"NA";1037;"NA";"NA";"NA";"NA";"185.6661";801222223;"NA";"NA";"NA";"NA";"NA";"NA";16944;6;7;"marey";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-018-3160-0/MediaObjects/122_2018_3160_MOESM4_ESM.xlsx";"https://doi.org/10.1007/s00122-018-3160-0";"NA"
"Triticum_monococcum_Marino2018";"FALSE";"Marino";2018;"Triticum_monococcum";4568;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";6088;2;7;"NA";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Fpbr.12637&file=pbr12637-sup-0001-TableS1-S7.xlsx";"https://doi.org/10.1111/pbr.12637";"NA"
"Triticum_dicoccoides_Gardner2015";"FALSE";"Gardner";2015;"Triticum_dicoccoides";85692;"Angiosperm";4;"Poaceae";"SNP";18601;"NA";"NA";"NA";"NA";"5404.67571547606";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12005;4;7;"NA";"NA";"NA";"NA";"https://www.niab.com/uploads/files/MAGIC_genetic_map_PBJ2015.xlsx";"https://doi.org/10.1111/pbi.12504";"NA"
"Triticum_sp_Wu2015";"FALSE";"Wu";2015;"Triticum_sp";4569;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0118144.s003";"https://doi.org/10.1371/journal.pone.0118144";"NA"
"Triticum_turgidum_Holtz2016";"FALSE";"Holtz";2016;"Triticum_turgidum";4571;"Angiosperm";4;"Poaceae";"SNP";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12005;4;7;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0154609.s005";"https://doi.org/10.1371/journal.pone.0154609";"NA"
"Triticum_turgidum_Kumar2018";"FALSE";"Kumar";2018;"Triticum_turgidum";4571;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12005;4;7;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0192261.s004";"https://doi.org/10.1371/journal.pone.0192261";"NA"
"Triticum_turgidum_Zhang2012";"FALSE";"Zhang";2012;"Triticum_turgidum";4571;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12005;4;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2156-13-69/MediaObjects/12863_2012_1025_MOESM2_ESM.xls";"https://doi.org/10.1186/1471-2156-13-69";"NA"
"NA";"FALSE";"McCallum";2016;"Vaccinium_corymbosum";69266;"Angiosperm";1;"Ericaceae";"NA";"NA";"NA";"NA";"NA";"NA";1621;"NA";"NA";"NA";"NA";"NA";"NA";"655.26";650;2;12;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11032-016-0443-5";"NA"
"Vaccinium_macrocarpon_CovarrubiasPazaran2016";"FALSE";"Covarrubias-Pazaran";2016;"Vaccinium_macrocarpon";13750;"Angiosperm";1;"Ericaceae";"NA";"NA";"NA";"NA";"NA";"NA";1112;"NA";"NA";"NA";"NA";"NA";"NA";"414.622";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-2802-3/MediaObjects/12864_2016_2802_MOESM3_ESM.xlsx";"https://doi.org/10.1186/s12864-016-2802-3";"NA"
"Vaccinium_macrocarpon_Schlautman2015";"FALSE";"Schlautman";2015;"Vaccinium_macrocarpon";13750;"Angiosperm";1;"Ericaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11032-015-0367-5/MediaObjects/11032_2015_367_MOESM11_ESM.xls";"https://doi.org/10.1007/s11032-015-0367-5";"NA"
"Vaccinium_macrocarpon_Schlautman2017";"FALSE";"Schlautman";2017;"Vaccinium_macrocarpon";13750;"Angiosperm";1;"Ericaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://www.g3journal.org/highwire/filestream/483420/field_highwire_adjunct_files/1/FileS2.csv";"https://doi.org/10.1534/g3.116.037556 ";"NA"
"NA";"FALSE";"Lepers-Andrzejewski";2012;"Vanilla_tahitensis";669897;"Angiosperm";4;"Orchidaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1035.85";"NA";"NA";"NA";"NA";"NA";"NA";"5603.94";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"doi:10.2135/cropsci2010.11.0634";"NA"
"NA";"FALSE";"Kaur";2014;"Vicia_faba";3906;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1216.8";"NA";"NA";"NA";"NA";"NA";"NA";"17622.582";13032;2;6;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1016/j.plantsci.2013.11.014";"NA"
"NA";"FALSE";"Liu";2016;"Vigna_angularis";3914;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1628.15";"NA";"NA";"NA";"NA";"NA";"NA";"537.9";538;2;11;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/srep39523";"NA"
"NA";"FALSE";"Gupta";2008;"Vigna_mungo";3915;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"865.1";"NA";"NA";"NA";"NA";"NA";"NA";"537.9";538;2;11;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1139/G08-050";"NA"
"NA";"FALSE";"Wang";2016;"Vigna_radiata";157791;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"732.9";"NA";"NA";"NA";"NA";"NA";"NA";"894.87";513;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1016/j.cj.2016.06.010";"NA"
"NA";"FALSE";"Mariyammal";2019;"Vigna_radiata";157791;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";513;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11032-019-1006-3";"NA"
"NA";"FALSE";"Kongjaimun";2012;"Vigna_unguiculata";3917;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"852.4";"NA";"NA";"NA";"NA";"NA";"NA";"586.8";587;2;11;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1139/g11-078";"NA"
"NA";"FALSE";"Marubodee";2015;"Vigna_vexillata";59626;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"973.9";"NA";"NA";"NA";"NA";"NA";"NA";"567.24";562;2;11;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0138942";"NA"
"NA";"FALSE";"Amkul";2019;"Vigna_vexillata";59626;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";562;2;11;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/s41598-019-48239-5";"NA"
"NA";"FALSE";"Liu";2013;"Vitis_amurensis";103351;"Angiosperm";1;"Vitaceae";"NA";"NA";"NA";"NA";"NA";"NA";1123;"NA";"NA";"NA";"NA";"NA";"NA";489;489;2;19;"NA";"NA";"NA";"NA";"NA";"http://www.pakbs.org/pjbot/PDFs/45(1)/26.pdf";"NA"
"NA";"FALSE";"Zhang";2009;"Vitis_cinerea";226012;"Angiosperm";1;"Vitaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1155.98";"NA";"NA";"NA";"NA";"NA";"NA";489;489;2;19;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s00122-009-1107-1";"NA"
"Vitis_rotundifolia_Lewter2019";"FALSE";"Lewter";2019;"Vitis_rotundifolia";103349;"Angiosperm";1;"Vitaceae";"NA";2348;"NA";"NA";"NA";"NA";"2163.108";417443162;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"marey";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-019-03302-7/MediaObjects/122_2019_3302_MOESM7_ESM.xlsx";"https://doi.org/10.1007/s00122-019-03302-7";"NA"
"Vitis_vinifera_guo2015";"FALSE";"Guo";2015;"Vitis_vinifera";29760;"Angiosperm";1;"Vitaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1929.13";"NA";"NA";"NA";"NA";"NA";"NA";"446.946";416;2;19;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/141567_supplementary-materials_presentations_1_zip/octet-stream/Presentation%201.ZIP/1/141567";"https://doi.org/10.3389/fpls.2015.00393";"NA"
"Vitis_vinifera_Tello2019";"FALSE";"Tello";2019;"Vitis_vinifera";29760;"Angiosperm";1;"Vitaceae";"SNP";4437;"sex-averaged";"F1";624;"NA";"1377.335";465340940;"NA";"kosambi";"GCA_000003745.2";"NA";"NA";"NA";416;2;19;"marey";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-019-03351-y/MediaObjects/122_2019_3351_MOESM9_ESM.xlsx";"https://doi.org/10.1007/s00122-019-03351-y";"NA"
"Vitis_vinifera_Chen2015";"FALSE";"Chen";2015;"Vitis_vinifera";29760;"Angiosperm";1;"Vitaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";416;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12870-015-0428-2/MediaObjects/12870_2015_428_MOESM3_ESM.xls";"https://doi.org/10.1186/s12870-015-0428-2";"NA"
"Zea_mays_IBM_MaizeSNP50";"FALSE";"IBM_MaizeSNP50";"NA";"Zea_mays";4577;"Angiosperm";4;"Poaceae";"SNP";14095;"sex-averaged";"RIL";239;"NA";"1863.5";2046765819;"NA";"NA";"GCA_000005005.6";"NA";"B73_RefGen_v3";"NA";2665;2;10;"marey";"maizegdb";"NA";"NA";"https://www.maizegdb.org/complete_map?id=2776662&text=1";"https://doi.org/10.1371/journal.pone.0028334";"NA"
"NA";"FALSE";"Kianan";2018;"Zea_mays";4577;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";2665;2;10;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/s41467-018-04562-5";"NA"
"NA";"FALSE";"Zhou";2016;"Zea_mays";4577;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1545.65";"NA";"NA";"NA";"NA";"NA";"NA";"2669.9";2665;2;10;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/s12864-016-2555-z";"NA"
"NA";"FALSE";"Liu";2016;"Zea_mays";4577;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";2665;2;10;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/s12864-016-3240-y";"NA"
"Zea_mays_MaizeGDBConsensus_v3";"FALSE";"MaizeGDB";"NA";"Zea_mays";4577;"Angiosperm";4;"Poaceae";"NA";7862;"NA";"NA";"NA";"NA";"1780.38";2056992684;"NA";"NA";"NA";"NA";"B73_RefGen_v3";"NA";2665;2;10;"marey";"maizegdb";"NA";"NA";"https://www.maizegdb.org/complete_map?id=1203637&text=1";"NA";"NA"
"Zea_mays_MaizeGDBConsensus_v4";"TRUE";"MaizeGDB";"NA";"Zea_mays";4577;"Angiosperm";4;"Poaceae";"NA";6347;"sex-averaged";"NA";"NA";"NA";"1780.38";2102869827;"NA";"NA";"GCA_000005005.6";"NA";"B73_RefGen_v3";"NA";2665;2;10;"marey";"maizegdb";"NA";"NA";"NA";"NA";"NA"
"Ziziphus_jujuba_Zhang2016";"FALSE";"Zhang";2016;"Ziziphus_jujuba";326968;"Angiosperm";1;"Rhamnaceae";"NA";971;"NA";"NA";"NA";"NA";"1220.657";287080333;"NA";"NA";"NA";"NA";"NA";"437.754";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11295-016-1032-9/MediaObjects/11295_2016_1032_MOESM10_ESM.xlsx";"https://doi.org/10.1007/s11295-016-1032-9";"NA"
"Zoysia_japonica_Wang2015";"FALSE";"Wang";2015;"Zoysia_japonica";309978;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1337.2";"NA";"NA";"NA";"NA";"NA";"NA";"420.54";421;4;10;"NA";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Ftpj.12842&file=tpj12842-sup-0002-TableS1-S13.xlsx";"https://doi.org/10.1111/tpj.12842";"NA"
"NA";"FALSE";"Holloway";2017;"Zoysia_japonica";309978;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";421;4;10;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11032-017-0763-0";"NA"
"Zoysia_matrella_Huang2016";"FALSE";"Huang";2016;"Zoysia_matrella";38722;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1824.95";"NA";"NA";"NA";"NA";"NA";"NA";"563.439";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-2969-7/MediaObjects/12864_2016_2969_MOESM6_ESM.xls";"https://doi.org/10.1186/s12864-016-2969-7";"NA"
"Populus_tremula_Zhigunov2017M";"FALSE";"Zhigunov";2017;"Populus_tremula";113636;"Angiosperm";1;"Salicaceae";"NA";"NA";"male";"NA";"NA";"NA";"3090.56";"NA";"NA";"NA";"NA";"NA";"NA";"NA";440;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12870-017-1127-y/MediaObjects/12870_2017_1127_MOESM6_ESM.xlsx";"https://doi.org/10.1186/s12870-017-1127-y";"NA"
"Populus_tremula_Zhigunov2017F";"FALSE";"Zhigunov";2017;"Populus_tremula";113636;"Angiosperm";1;"Salicaceae";"NA";"NA";"female";"NA";"NA";"NA";"3054.99";"NA";"NA";"NA";"NA";"NA";"NA";"NA";440;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12870-017-1127-y/MediaObjects/12870_2017_1127_MOESM5_ESM.xlsx";"https://doi.org/10.1186/s12870-017-1127-y";"NA"
"NA";"FALSE";"Apuli";2019;"Populus_tremula";113636;"Angiosperm";1;"Salicaceae";"SNP";12900;"male";"NA";"NA";"NA";"4072.7";"NA";"NA";"NA";"NA";"NA";"NA";"NA";440;2;19;"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"NA";"FALSE";"Apuli";2019;"Populus_tremula";113636;"Angiosperm";1;"Salicaceae";"SNP";12382;"female";"NA";"NA";"NA";"4053.7";"NA";"NA";"NA";"NA";"NA";"NA";"NA";440;2;19;"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"NA";"FALSE";"Apuli";2019;"Populus_tremula";113636;"Angiosperm";1;"Salicaceae";"SNP";19519;"sex-averaged";"NA";"NA";"NA";4059;"NA";"NA";"NA";"NA";"NA";"NA";"NA";440;2;19;"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"NA";"FALSE";"Milczarski";2011;"Secale_cereale";4550;"Angiosperm";4;"Poaceae";"NA";9703;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";8093;2;7;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0028495";"NA"
"NA";"FALSE";"My_k�w";2011;"Secale_cereale";4550;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";8093;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11032-011-9627-1/MediaObjects/11032_2011_9627_MOESM1_ESM.xls";"https://doi.org/10.1007/s11032-011-9627-1";"NA"
"Gossypium_hirsutum_Blenda2012";"FALSE";"Blenda";2012;"Gossypium_hirsutum";3635;"Angiosperm";1;"Malvaceae";"NA";8254;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";2347;4;13;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0045739.s008";"https://doi.org/10.1371/journal.pone.0045739";"NA"
"Brassica_oleracea_Zhao2016";"FALSE";"Zhao";2016;"Brassica_oleracea";3712;"Angiosperm";1;"Brassicaceae";"NA";1776;"890.01";"NA";"NA";"NA";"890.013";380541914;"NA";"NA";"NA";"NA";"NA";"NA";758;"NA";"NA";"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/172921_supplementary-materials_tables_3_xls/octet-stream/Table%203.XLS/1/172921";"https://doi.org/10.3389/fpls.2016.00334";"NA"
"Brassica_rapa_CodyMarkelz2017";"TRUE";"CodyMarkelz";2017;"Brassica_rapa";3711;"Angiosperm";1;"Brassicaceae";"SNP";1482;"sex-averaged";"RIL";124;"NA";"1045.60054907";248285563;"NA";"NA";"GCF_000309985.1";"NA";"Brapa_1.0";"NA";782;2;10;"NA";"NA";"NA";"NA";"https://www.g3journal.org/highwire/filestream/484718/field_highwire_adjunct_files/7/TableS6.csv";"https://doi.org/10.1534/g3.117.043000";"NA"
"Brassica_napus_Wang2015";"FALSE";"Wang";2015;"Brassica_napus";3708;"Angiosperm";1;"Brassicaceae";"NA";11458;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1125;4;9;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/168436_supplementary-materials_tables_1_xlsx/octet-stream/Table%201.XLSX/1/168436";"https://doi.org/10.3389/fpls.2015.01164";"NA"
