set	mkr	map	phys	gen	vld
Manihot_esculenta_ICGMC2015	s09460:327805	11	14286468	85.66	TRUE
Manihot_esculenta_ICGMC2015	s09460:243758	11	14370515	85.94	TRUE
Manihot_esculenta_ICGMC2015	s09460:221298	11	14392975	86.16	TRUE
Manihot_esculenta_ICGMC2015	s09460:159089	11	14455184	85.34	TRUE
Manihot_esculenta_ICGMC2015	s09460:159073	11	14455200	86.16	TRUE
Manihot_esculenta_ICGMC2015	s09460:158643	11	14455630	86.16	TRUE
Manihot_esculenta_ICGMC2015	s09460:79549	11	14534724	86.16	TRUE
Manihot_esculenta_ICGMC2015	s09460:79521	11	14534752	86.16	TRUE
Manihot_esculenta_ICGMC2015	s09460:79518	11	14534755	86.16	TRUE
Manihot_esculenta_ICGMC2015	s09460:6957	11	14607316	85.06	TRUE
Manihot_esculenta_ICGMC2015	s10509:27929	11	14643201	86.05	TRUE
Manihot_esculenta_ICGMC2015	s10509:40743	11	14656015	87.29	TRUE
Manihot_esculenta_ICGMC2015	s10509:87293	11	14702565	87.29	TRUE
Manihot_esculenta_ICGMC2015	s10509:134838	11	14750110	87.29	TRUE
Manihot_esculenta_ICGMC2015	s10509:134876	11	14750148	87.29	TRUE
Manihot_esculenta_ICGMC2015	s10509:140346	11	14755618	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:233245	11	14841630	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:232873	11	14842002	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:227279	11	14847596	89.06	TRUE
Manihot_esculenta_ICGMC2015	s05494:226703	11	14848172	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:157117	11	14917758	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:156817	11	14918058	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:156805	11	14918070	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:145009	11	14929866	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:144990	11	14929885	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:144970	11	14929905	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:144969	11	14929906	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:144961	11	14929914	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:130531	11	14944344	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:114354	11	14960521	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:114332	11	14960543	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:114019	11	14960856	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:114002	11	14960873	86.16	TRUE
Manihot_esculenta_ICGMC2015	s05494:111703	11	14963172	86.49	TRUE
Manihot_esculenta_ICGMC2015	s05494:111702	11	14963173	86.49	TRUE
Manihot_esculenta_ICGMC2015	s05494:109210	11	14965665	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:109189	11	14965686	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:109178	11	14965697	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:109174	11	14965701	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:109159	11	14965716	87.29	TRUE
Manihot_esculenta_ICGMC2015	s05494:109151	11	14965724	87.29	TRUE
Manihot_esculenta_ICGMC2015	s07470:18218	11	15094092	87.29	TRUE
Manihot_esculenta_ICGMC2015	s07470:59170	11	15135044	87.29	TRUE
Manihot_esculenta_ICGMC2015	s07470:59185	11	15135059	87.29	TRUE
Manihot_esculenta_ICGMC2015	s00749:19173	11	15272463	88.31	TRUE
Manihot_esculenta_ICGMC2015	s01663:13939	11	15317096	89.38	TRUE
Manihot_esculenta_ICGMC2015	s01663:117803	11	15420960	91.87	TRUE
Manihot_esculenta_ICGMC2015	s01663:117806	11	15420963	91.87	TRUE
Manihot_esculenta_ICGMC2015	s08801:182069	11	15625881	88.31	TRUE
Manihot_esculenta_ICGMC2015	s08801:190422	11	15634234	93.21	TRUE
Manihot_esculenta_ICGMC2015	s08801:190471	11	15634283	94.79	TRUE
Manihot_esculenta_ICGMC2015	s08801:190472	11	15634284	94.79	TRUE
Manihot_esculenta_ICGMC2015	s05309:260832	11	15686140	94.08	TRUE
Manihot_esculenta_ICGMC2015	s05309:260503	11	15686469	94.08	TRUE
Manihot_esculenta_ICGMC2015	s05309:260497	11	15686475	94.08	TRUE
Manihot_esculenta_ICGMC2015	s05309:260491	11	15686481	94.08	TRUE
Manihot_esculenta_ICGMC2015	s05309:147424	11	15799548	96.29	TRUE
Manihot_esculenta_ICGMC2015	s05309:101583	11	15845389	96.29	TRUE
Manihot_esculenta_ICGMC2015	s05309:101441	11	15845531	96.29	TRUE
Manihot_esculenta_ICGMC2015	s05309:101383	11	15845589	96.29	TRUE
Manihot_esculenta_ICGMC2015	s05309:80638	11	15866334	96.29	TRUE
Manihot_esculenta_ICGMC2015	s05309:80385	11	15866587	96.29	TRUE
Manihot_esculenta_ICGMC2015	s05309:80365	11	15866607	96.29	TRUE
Manihot_esculenta_ICGMC2015	s05309:76816	11	15870156	96.29	TRUE
Manihot_esculenta_ICGMC2015	s05309:76787	11	15870185	96.29	TRUE
Manihot_esculenta_ICGMC2015	s07902:41144	11	15989115	98.52	TRUE
Manihot_esculenta_ICGMC2015	s07902:41167	11	15989138	98.52	TRUE
Manihot_esculenta_ICGMC2015	s07902:73721	11	16021692	97.11	TRUE
Manihot_esculenta_ICGMC2015	s07902:91847	11	16039818	97.11	TRUE
Manihot_esculenta_ICGMC2015	s07902:91874	11	16039845	98.76	TRUE
Manihot_esculenta_ICGMC2015	s07902:91875	11	16039846	98.76	TRUE
Manihot_esculenta_ICGMC2015	s07902:91876	11	16039847	98.76	TRUE
Manihot_esculenta_ICGMC2015	s07902:94371	11	16042342	98.32	TRUE
Manihot_esculenta_ICGMC2015	s07902:95099	11	16043070	98.76	TRUE
Manihot_esculenta_ICGMC2015	s07902:95389	11	16043360	97.11	TRUE
Manihot_esculenta_ICGMC2015	s12075:100092	11	16167836	98.3	TRUE
Manihot_esculenta_ICGMC2015	s12075:99778	11	16168150	99.34	TRUE
Manihot_esculenta_ICGMC2015	s12075:99762	11	16168166	98.76	TRUE
Manihot_esculenta_ICGMC2015	s12075:81494	11	16186434	98.76	TRUE
Manihot_esculenta_ICGMC2015	s12075:81303	11	16186625	98.76	TRUE
Manihot_esculenta_ICGMC2015	s12075:81292	11	16186636	99.34	TRUE
Manihot_esculenta_ICGMC2015	s12075:81281	11	16186647	99.34	TRUE
Manihot_esculenta_ICGMC2015	s06754:36952	11	16305879	98.76	TRUE
Manihot_esculenta_ICGMC2015	s06754:37811	11	16306738	97.11	TRUE
Manihot_esculenta_ICGMC2015	s06754:37831	11	16306758	98.76	TRUE
Manihot_esculenta_ICGMC2015	s06754:38225	11	16307152	100.63	TRUE
Manihot_esculenta_ICGMC2015	s08566:923	11	16673757	101.1	TRUE
Manihot_esculenta_ICGMC2015	s08566:981	11	16673815	101.83	TRUE
Manihot_esculenta_ICGMC2015	s12664:3626	11	16679510	101.57	TRUE
Manihot_esculenta_ICGMC2015	s03224:12607	11	16751450	100.88	TRUE
Manihot_esculenta_ICGMC2015	s03224:12600	11	16751457	101.83	TRUE
Manihot_esculenta_ICGMC2015	s03224:12362	11	16751695	101.83	TRUE
Manihot_esculenta_ICGMC2015	s03224:12361	11	16751696	101.83	TRUE
Manihot_esculenta_ICGMC2015	s03224:12345	11	16751712	101.83	TRUE
Manihot_esculenta_ICGMC2015	s03224:12343	11	16751714	101.83	TRUE
Manihot_esculenta_ICGMC2015	s03224:12342	11	16751715	101.83	TRUE
Manihot_esculenta_ICGMC2015	s03224:12303	11	16751754	101.83	TRUE
Manihot_esculenta_ICGMC2015	s05926:64248	11	16771509	103.24	TRUE
Manihot_esculenta_ICGMC2015	s05926:64031	11	16771726	103.24	TRUE
Manihot_esculenta_ICGMC2015	s05926:64014	11	16771743	103.24	TRUE
Manihot_esculenta_ICGMC2015	s05926:64008	11	16771749	103.24	TRUE
Manihot_esculenta_ICGMC2015	s05926:45585	11	16790172	108.89	TRUE
Manihot_esculenta_ICGMC2015	s05926:37622	11	16798135	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05926:37618	11	16798139	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05363:27733	11	16864489	103.24	TRUE
Manihot_esculenta_ICGMC2015	s05363:160585	11	16997341	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05363:160660	11	16997416	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05363:160664	11	16997420	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05363:160989	11	16997745	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05363:191418	11	17028174	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05363:191425	11	17028181	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:207789	11	17079425	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:207782	11	17079432	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:207452	11	17079762	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:207430	11	17079784	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:207418	11	17079796	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:205906	11	17081308	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:205483	11	17081731	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:205446	11	17081768	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:201078	11	17086136	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:195028	11	17092186	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:194863	11	17092351	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:194815	11	17092399	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:194240	11	17092974	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:136211	11	17151003	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:136202	11	17151012	106.04	TRUE
Manihot_esculenta_ICGMC2015	s09798:57389	11	17229825	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:45795	11	17241419	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:45583	11	17241631	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:41543	11	17245671	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:41541	11	17245673	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:41518	11	17245696	103.8	TRUE
Manihot_esculenta_ICGMC2015	s09798:41015	11	17246199	104.44	TRUE
Manihot_esculenta_ICGMC2015	s09798:40999	11	17246215	104.89	TRUE
Manihot_esculenta_ICGMC2015	s09798:39201	11	17248013	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05280:211877	11	17290911	107.9	TRUE
Manihot_esculenta_ICGMC2015	s05280:211843	11	17290945	107.9	TRUE
Manihot_esculenta_ICGMC2015	s05280:137412	11	17365376	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05280:136065	11	17366723	103.8	TRUE
Manihot_esculenta_ICGMC2015	s05280:136061	11	17366727	106.01	TRUE
Manihot_esculenta_ICGMC2015	s05280:98224	11	17404564	106.23	TRUE
Manihot_esculenta_ICGMC2015	s05280:98193	11	17404595	108.89	TRUE
Manihot_esculenta_ICGMC2015	s05280:94912	11	17407876	108.89	TRUE
Manihot_esculenta_ICGMC2015	s05280:94895	11	17407893	108.89	TRUE
Manihot_esculenta_ICGMC2015	s05280:58086	11	17444702	110.75	TRUE
Manihot_esculenta_ICGMC2015	s10045:440738	11	17565293	109.77	TRUE
Manihot_esculenta_ICGMC2015	s10045:440719	11	17565312	109.77	TRUE
Manihot_esculenta_ICGMC2015	s10045:416591	11	17589440	119.7	TRUE
Manihot_esculenta_ICGMC2015	s10045:339532	11	17666499	111.48	TRUE
Manihot_esculenta_ICGMC2015	s10045:316282	11	17689749	111.44	TRUE
Manihot_esculenta_ICGMC2015	s10045:298071	11	17707960	111.44	TRUE
Manihot_esculenta_ICGMC2015	s10045:298042	11	17707989	111.44	TRUE
Manihot_esculenta_ICGMC2015	s10045:297738	11	17708293	111.44	TRUE
Manihot_esculenta_ICGMC2015	s10045:253035	11	17752996	112.14	TRUE
Manihot_esculenta_ICGMC2015	s10045:231609	11	17774422	113.92	TRUE
Manihot_esculenta_ICGMC2015	s10045:195335	11	17810696	112.34	TRUE
Manihot_esculenta_ICGMC2015	s10045:184175	11	17821856	115.18	TRUE
Manihot_esculenta_ICGMC2015	s10045:160972	11	17845059	106.72	TRUE
Manihot_esculenta_ICGMC2015	s10045:160965	11	17845066	113.29	TRUE
Manihot_esculenta_ICGMC2015	s10045:160954	11	17845077	113.29	TRUE
Manihot_esculenta_ICGMC2015	s10045:142465	11	17863566	115.18	TRUE
Manihot_esculenta_ICGMC2015	s10045:102239	11	17903792	113.3	TRUE
Manihot_esculenta_ICGMC2015	s10045:102238	11	17903793	113.3	TRUE
Manihot_esculenta_ICGMC2015	s10045:102186	11	17903845	113.3	TRUE
Manihot_esculenta_ICGMC2015	s10045:102138	11	17903893	113.34	TRUE
Manihot_esculenta_ICGMC2015	s10045:102128	11	17903903	113.3	TRUE
Manihot_esculenta_ICGMC2015	s10045:101871	11	17904160	113.34	TRUE
Manihot_esculenta_ICGMC2015	s10045:101868	11	17904163	111.48	TRUE
Manihot_esculenta_ICGMC2015	s10045:45818	11	17960213	115.18	TRUE
Manihot_esculenta_ICGMC2015	s10045:6546	11	17999485	115.18	TRUE
Manihot_esculenta_ICGMC2015	s07168:14572	11	18021602	113.83	TRUE
Manihot_esculenta_ICGMC2015	s07168:14592	11	18021622	114.21	TRUE
Manihot_esculenta_ICGMC2015	s07168:22041	11	18029071	114.21	TRUE
Manihot_esculenta_ICGMC2015	s07168:22053	11	18029083	114.21	TRUE
Manihot_esculenta_ICGMC2015	s07168:22084	11	18029114	113.83	TRUE
Manihot_esculenta_ICGMC2015	s07168:22085	11	18029115	115.18	TRUE
Manihot_esculenta_ICGMC2015	s07168:22090	11	18029120	115.18	TRUE
Manihot_esculenta_ICGMC2015	s07168:22100	11	18029130	115.18	TRUE
Manihot_esculenta_ICGMC2015	s07168:22356	11	18029386	115.18	TRUE
Manihot_esculenta_ICGMC2015	s03750:17437	11	18116894	113.92	TRUE
Manihot_esculenta_ICGMC2015	s03750:17470	11	18116927	113.92	TRUE
Manihot_esculenta_ICGMC2015	s03750:17477	11	18116934	114.28	TRUE
Manihot_esculenta_ICGMC2015	s03750:55889	11	18155346	114	TRUE
Manihot_esculenta_ICGMC2015	s03750:55907	11	18155364	114	TRUE
Manihot_esculenta_ICGMC2015	s03750:55908	11	18155365	114	TRUE
Manihot_esculenta_ICGMC2015	s03750:79638	11	18179095	115.52	TRUE
Manihot_esculenta_ICGMC2015	s03750:79650	11	18179107	116.58	TRUE
Manihot_esculenta_ICGMC2015	s03750:79913	11	18179370	115.52	TRUE
Manihot_esculenta_ICGMC2015	s03750:79914	11	18179371	115.52	TRUE
Manihot_esculenta_ICGMC2015	s03750:79971	11	18179428	115.18	TRUE
Manihot_esculenta_ICGMC2015	s03750:90725	11	18190182	116.69	TRUE
Manihot_esculenta_ICGMC2015	s03750:129965	11	18229422	115.19	TRUE
Manihot_esculenta_ICGMC2015	s03750:130432	11	18229889	115.82	TRUE
Manihot_esculenta_ICGMC2015	s03750:130631	11	18230088	116.69	TRUE
Manihot_esculenta_ICGMC2015	s03750:130646	11	18230103	116.58	TRUE
Manihot_esculenta_ICGMC2015	s03750:130746	11	18230203	116.47	TRUE
Manihot_esculenta_ICGMC2015	s03750:145414	11	18244871	116.69	TRUE
Manihot_esculenta_ICGMC2015	s03750:224492	11	18323949	117.2	TRUE
Manihot_esculenta_ICGMC2015	s03750:224862	11	18324319	117.2	TRUE
Manihot_esculenta_ICGMC2015	s03750:224919	11	18324376	117.47	TRUE
Manihot_esculenta_ICGMC2015	s03750:225246	11	18324703	114.53	TRUE
Manihot_esculenta_ICGMC2015	s03750:225263	11	18324720	114.53	TRUE
Manihot_esculenta_ICGMC2015	s03750:275709	11	18375166	117.84	TRUE
Manihot_esculenta_ICGMC2015	s03750:287718	11	18387175	117.84	TRUE
Manihot_esculenta_ICGMC2015	s03750:287972	11	18387429	118.41	TRUE
Manihot_esculenta_ICGMC2015	s03750:290972	11	18390429	117.84	TRUE
Manihot_esculenta_ICGMC2015	s03750:373242	11	18472699	117.84	TRUE
Manihot_esculenta_ICGMC2015	s03750:413837	11	18513294	117	TRUE
Manihot_esculenta_ICGMC2015	s03750:413916	11	18513373	119.7	TRUE
Manihot_esculenta_ICGMC2015	s03750:414237	11	18513694	119.7	TRUE
Manihot_esculenta_ICGMC2015	s03750:416066	11	18515523	118.62	TRUE
Manihot_esculenta_ICGMC2015	s03750:416090	11	18515547	118.62	TRUE
Manihot_esculenta_ICGMC2015	s03750:423026	11	18522483	117	TRUE
Manihot_esculenta_ICGMC2015	s03750:423101	11	18522558	117	TRUE
Manihot_esculenta_ICGMC2015	s03750:435562	11	18535019	118.62	TRUE
Manihot_esculenta_ICGMC2015	s03750:452855	11	18552312	119.7	TRUE
Manihot_esculenta_ICGMC2015	s03750:453152	11	18552609	119.7	TRUE
Manihot_esculenta_ICGMC2015	s03750:494250	11	18593707	119.7	TRUE
Manihot_esculenta_ICGMC2015	s03750:519157	11	18618614	119.24	TRUE
Manihot_esculenta_ICGMC2015	s03750:571908	11	18671365	121.05	TRUE
Manihot_esculenta_ICGMC2015	s03750:602932	11	18702389	120.03	TRUE
Manihot_esculenta_ICGMC2015	s03750:672847	11	18772304	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:672866	11	18772323	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:672886	11	18772343	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:673063	11	18772520	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:674729	11	18774186	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:703899	11	18803356	122.55	TRUE
Manihot_esculenta_ICGMC2015	s03750:703901	11	18803358	122.55	TRUE
Manihot_esculenta_ICGMC2015	s03750:730656	11	18830113	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:730925	11	18830382	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:730934	11	18830391	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:742384	11	18841841	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:751355	11	18850812	120.04	TRUE
Manihot_esculenta_ICGMC2015	s03750:759731	11	18859188	120.35	TRUE
Manihot_esculenta_ICGMC2015	s03750:785735	11	18885192	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:785776	11	18885233	121.51	TRUE
Manihot_esculenta_ICGMC2015	s03750:786014	11	18885471	125.3	TRUE
Manihot_esculenta_ICGMC2015	s03750:851204	11	18950661	125.3	TRUE
Manihot_esculenta_ICGMC2015	s03750:851215	11	18950672	124.48	TRUE
Manihot_esculenta_ICGMC2015	s03750:885157	11	18984614	124.38	TRUE
Manihot_esculenta_ICGMC2015	s03750:885523	11	18984980	124.24	TRUE
Manihot_esculenta_ICGMC2015	s03750:886511	11	18985968	125.3	TRUE
Manihot_esculenta_ICGMC2015	s03750:891221	11	18990678	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:891648	11	18991105	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:891669	11	18991126	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:901461	11	19000918	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:901480	11	19000937	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:901495	11	19000952	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:915818	11	19015275	124.77	TRUE
Manihot_esculenta_ICGMC2015	s03750:915847	11	19015304	124.77	TRUE
Manihot_esculenta_ICGMC2015	s03750:915849	11	19015306	124.77	TRUE
Manihot_esculenta_ICGMC2015	s03750:915855	11	19015312	124.77	TRUE
Manihot_esculenta_ICGMC2015	s03750:917547	11	19017004	126.19	TRUE
Manihot_esculenta_ICGMC2015	s03750:921133	11	19020590	124.77	TRUE
Manihot_esculenta_ICGMC2015	s03750:921340	11	19020797	126.5	TRUE
Manihot_esculenta_ICGMC2015	s03750:930569	11	19030026	124.77	TRUE
Manihot_esculenta_ICGMC2015	s03750:961423	11	19060880	125.3	TRUE
Manihot_esculenta_ICGMC2015	s03750:961642	11	19061099	125.3	TRUE
Manihot_esculenta_ICGMC2015	s03750:987211	11	19086668	125.3	TRUE
Manihot_esculenta_ICGMC2015	s03750:1067840	11	19167297	125.3	TRUE
Manihot_esculenta_ICGMC2015	s03750:1074543	11	19174000	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:1074547	11	19174004	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:1074548	11	19174005	129.74	TRUE
Manihot_esculenta_ICGMC2015	s03750:1074580	11	19174037	129.74	TRUE
Manihot_esculenta_ICGMC2015	s06880:529	11	19255349	120.46	TRUE
Manihot_esculenta_ICGMC2015	s06880:539	11	19255359	120.46	TRUE
Manihot_esculenta_ICGMC2015	s06880:742	11	19255562	120.46	TRUE
Manihot_esculenta_ICGMC2015	s06880:751	11	19255571	120.46	TRUE
Manihot_esculenta_ICGMC2015	s06880:753	11	19255573	120.46	TRUE
Manihot_esculenta_ICGMC2015	s04182:78569	11	19336568	128.95	TRUE
Manihot_esculenta_ICGMC2015	s04182:78572	11	19336571	128.95	TRUE
Manihot_esculenta_ICGMC2015	s04182:202268	11	19460267	130.79	TRUE
Manihot_esculenta_ICGMC2015	s04182:223645	11	19481644	129.74	TRUE
Manihot_esculenta_ICGMC2015	s04182:223646	11	19481645	129.74	TRUE
Manihot_esculenta_ICGMC2015	s04182:229162	11	19487161	130.52	TRUE
Manihot_esculenta_ICGMC2015	s04182:318510	11	19576509	130.52	TRUE
Manihot_esculenta_ICGMC2015	s04182:318860	11	19576859	130.52	TRUE
Manihot_esculenta_ICGMC2015	s04182:341692	11	19599691	130.39	TRUE
Manihot_esculenta_ICGMC2015	s04182:341868	11	19599867	130.39	TRUE
Manihot_esculenta_ICGMC2015	s04182:341971	11	19599970	129.98	TRUE
Manihot_esculenta_ICGMC2015	s04182:341979	11	19599978	129.98	TRUE
Manihot_esculenta_ICGMC2015	s04182:353095	11	19611094	130.52	TRUE
Manihot_esculenta_ICGMC2015	s04182:353335	11	19611334	130.52	TRUE
Manihot_esculenta_ICGMC2015	s04182:353336	11	19611335	130.52	TRUE
Manihot_esculenta_ICGMC2015	s04182:354659	11	19612658	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:354951	11	19612950	130.79	TRUE
Manihot_esculenta_ICGMC2015	s04182:355773	11	19613772	130.79	TRUE
Manihot_esculenta_ICGMC2015	s04182:355780	11	19613779	131.53	TRUE
Manihot_esculenta_ICGMC2015	s04182:385257	11	19643256	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:415671	11	19673670	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:415673	11	19673672	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:415710	11	19673709	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:416077	11	19674076	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:417855	11	19675854	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:418248	11	19676247	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:418263	11	19676262	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:418268	11	19676267	130.88	TRUE
Manihot_esculenta_ICGMC2015	s04182:418285	11	19676284	130.88	TRUE
Manihot_esculenta_ICGMC2015	s05859:36072	11	19774611	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:36091	11	19774630	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:36653	11	19775192	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:36697	11	19775236	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:36944	11	19775483	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:60842	11	19799381	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:68809	11	19807348	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:69128	11	19807667	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:109168	11	19847707	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:125712	11	19864251	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:125767	11	19864306	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:142080	11	19880619	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:142476	11	19881015	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:142511	11	19881050	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:154066	11	19892605	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:154078	11	19892617	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:167043	11	19905582	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:167044	11	19905583	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:176023	11	19914562	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:180216	11	19918755	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:180217	11	19918756	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:180246	11	19918785	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:180561	11	19919100	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:223842	11	19962381	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:234214	11	19972753	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:237702	11	19976241	130.88	TRUE
Manihot_esculenta_ICGMC2015	s05859:239749	11	19978288	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:239969	11	19978508	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:240012	11	19978551	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:240019	11	19978558	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:271020	11	20009559	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:276714	11	20015253	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:324299	11	20062838	130.75	TRUE
Manihot_esculenta_ICGMC2015	s05859:324335	11	20062874	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:324559	11	20063098	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:325869	11	20064408	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:326751	11	20065290	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:342065	11	20080604	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:354316	11	20092855	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:354582	11	20093121	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:354595	11	20093134	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:358051	11	20096590	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:366010	11	20104549	130.52	TRUE
Manihot_esculenta_ICGMC2015	s05859:367996	11	20106535	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:368051	11	20106590	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:397894	11	20136433	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:397920	11	20136459	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:422063	11	20160602	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:453292	11	20191831	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:455453	11	20193992	131.53	TRUE
Manihot_esculenta_ICGMC2015	s05859:455458	11	20193997	131.53	TRUE
