set	map	mkr	gen	phys	vld
Arachis_duranensis_Bertioli2016	A10	TOG900140	46	27132331	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG899668	46	46611827	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG899482_64	46.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG896702_337	46.9	95218962	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG896702_329	46.9	95218962	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG900997_324	46.9	95218962	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c8466_362	46.9	89382874	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c11859_201	46.9	92559113	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c13985_140	46.9	93441644	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c2104_122	46.9	90595617	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG896702	46.9	95218962	TRUE
Arachis_duranensis_Bertioli2016	A10	Leg159	46.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	Leg160	46.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c2936_645	49.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG946792	49.2	99398356	TRUE
Arachis_duranensis_Bertioli2016	A10	TC7H11	50.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	Leg33MGm	53.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c4580_1053	57.8	104231663	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG897933_871	57.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG908343_347	57.8	104136029	TRUE
Arachis_duranensis_Bertioli2016	A10	Leg242	57.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c10522_129	59.8	104661318	TRUE
Arachis_duranensis_Bertioli2016	A10	Leg182	63.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG902928_388	65.5	105302551	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG898116_259	68.7	105992247	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG896385_87	68.7	105964626	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG896385_429	68.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c5696_55	69.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c5609_294	70.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG904027_265	71.9	106928080	TRUE
Arachis_duranensis_Bertioli2016	A10	Leg128	71.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c12368_110	73.7	107332100	TRUE
Arachis_duranensis_Bertioli2016	A10	RN2F12	73.9	107660326	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c5307_258	75.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	Leg208	75.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG910732_213	77.3	108047301	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG898608_178	78.3	108412277	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG899617_1026	78.3	108723038	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG899617	78.9	108723038	TRUE
