set	map	mkr	gen	phys	vld
Brassica_juncea_Zou2016	NA	3150333	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3097154	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3081966	NA	24809587	TRUE
Brassica_juncea_Zou2016	NA	3197159	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3205547	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3084356S	41.725	13686013	TRUE
Brassica_juncea_Zou2016	NA	3088631S	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3142063S	NA	13686004	TRUE
Brassica_juncea_Zou2016	NA	3107705	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3120264	NA	427699	TRUE
Brassica_juncea_Zou2016	A05	3087438S	42.245	13591329	TRUE
Brassica_juncea_Zou2016	A05	100006390	42.534	13936062	TRUE
Brassica_juncea_Zou2016	A05	100001110	42.739	6182410	TRUE
Brassica_juncea_Zou2016	NA	3109506	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3142464	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3148323	NA	9627804	TRUE
Brassica_juncea_Zou2016	A05	3110271S	43.597	NA	TRUE
Brassica_juncea_Zou2016	A05	3145547	43.707	13355463	TRUE
Brassica_juncea_Zou2016	NA	100037680	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	100032983S	43.962	NA	TRUE
Brassica_juncea_Zou2016	A05	3077396S	44.443	NA	TRUE
Brassica_juncea_Zou2016	NA	100034629	NA	8054026	TRUE
Brassica_juncea_Zou2016	NA	3166082	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3079267	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100041055	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3079409	NA	16504280	TRUE
Brassica_juncea_Zou2016	A05	3108235S	45.023	NA	TRUE
Brassica_juncea_Zou2016	NA	100003524	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3080389	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3086563S	45.288	NA	TRUE
Brassica_juncea_Zou2016	A05	100079185	45.548	14283335	TRUE
Brassica_juncea_Zou2016	A05	3134068S	45.783	7137317	TRUE
Brassica_juncea_Zou2016	A05	100038314	46.083	NA	TRUE
Brassica_juncea_Zou2016	NA	3078565	NA	24971388	TRUE
Brassica_juncea_Zou2016	A05	100032060	46.838	17248152	TRUE
Brassica_juncea_Zou2016	A05	3159579	47.114	5939432	TRUE
Brassica_juncea_Zou2016	A05	100014439	47.431	NA	TRUE
Brassica_juncea_Zou2016	NA	3189841	NA	8978542	TRUE
Brassica_juncea_Zou2016	A05	3115273	48.162	NA	TRUE
Brassica_juncea_Zou2016	NA	100017447	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3147013S	48.557	NA	TRUE
Brassica_juncea_Zou2016	A05	100010869S	48.811	NA	TRUE
Brassica_juncea_Zou2016	A05	3105706	49.636	5941503	TRUE
Brassica_juncea_Zou2016	NA	100027159	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	100009307	49.568	17457703	TRUE
Brassica_juncea_Zou2016	A05	3118101S	50.126	NA	TRUE
Brassica_juncea_Zou2016	A05	100000660	50.358	35093733	TRUE
Brassica_juncea_Zou2016	A05	3081852	51.902	NA	TRUE
Brassica_juncea_Zou2016	A05	100067394S	53.095	18135019	TRUE
Brassica_juncea_Zou2016	A05	3158049S	54.326	NA	TRUE
Brassica_juncea_Zou2016	A05	3089830S	55.706	4811187	TRUE
Brassica_juncea_Zou2016	A05	3081225S	56.201	4860958	TRUE
Brassica_juncea_Zou2016	A05	100068736	57.337	4424473	TRUE
Brassica_juncea_Zou2016	A05	3164323	57.466	4363339	TRUE
Brassica_juncea_Zou2016	A05	3100796S	57.933	NA	TRUE
Brassica_juncea_Zou2016	A05	100064992	58.874	NA	TRUE
Brassica_juncea_Zou2016	NA	3160435	NA	13355463	TRUE
Brassica_juncea_Zou2016	A05	3079729S	59.72	4071882	TRUE
Brassica_juncea_Zou2016	A05	100080197S	61.687	19361072	TRUE
Brassica_juncea_Zou2016	A05	100011227	71.443	NA	TRUE
Brassica_juncea_Zou2016	A05	3078285S	72.954	3416705	TRUE
Brassica_juncea_Zou2016	A05	100017286S	76.892	2964400	TRUE
Brassica_juncea_Zou2016	A05	3164117S	78.005	NA	TRUE
Brassica_juncea_Zou2016	NA	3084503	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3077812	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3085550	78.369	NA	TRUE
Brassica_juncea_Zou2016	A05	3116958S	78.65	2965567	TRUE
Brassica_juncea_Zou2016	NA	100056284	NA	2964400	TRUE
Brassica_juncea_Zou2016	A05	100018586	79.261	NA	TRUE
Brassica_juncea_Zou2016	A05	3097286S	79.897	NA	TRUE
Brassica_juncea_Zou2016	A05	100062929	83.758	21343525	TRUE
Brassica_juncea_Zou2016	NA	3186406	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3219901	NA	9276763	TRUE
Brassica_juncea_Zou2016	A05	3158456S	84.615	2203636	TRUE
Brassica_juncea_Zou2016	A05	3094188S	85.411	NA	TRUE
Brassica_juncea_Zou2016	A05	100046656S	86.532	1707289	TRUE
Brassica_juncea_Zou2016	A05	3074624	87.11	22077390	TRUE
Brassica_juncea_Zou2016	NA	3153417	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3078861	87.667	NA	TRUE
Brassica_juncea_Zou2016	A05	3122649S	88.124	1395566	TRUE
Brassica_juncea_Zou2016	A05	100039220S	89.069	1259573	TRUE
Brassica_juncea_Zou2016	A05	100007860	89.677	NA	TRUE
Brassica_juncea_Zou2016	NA	3218069	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	100033612	90.215	NA	TRUE
Brassica_juncea_Zou2016	NA	100081262	NA	621429	TRUE
Brassica_juncea_Zou2016	NA	100094523	NA	621429	TRUE
Brassica_juncea_Zou2016	A05	3076712	90.453	NA	TRUE
Brassica_juncea_Zou2016	A05	3079308S	91.296	NA	TRUE
Brassica_juncea_Zou2016	A05	3101950	91.97	NA	TRUE
Brassica_juncea_Zou2016	A05	3076014	92.133	621429	TRUE
Brassica_juncea_Zou2016	A05	100006061	92.493	126080	TRUE
Brassica_juncea_Zou2016	NA	100008857	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3083034	93.528	NA	TRUE
Brassica_juncea_Zou2016	A05	100047048S	94.374	NA	TRUE
Brassica_juncea_Zou2016	A06	3086379S	0	214406	TRUE
Brassica_juncea_Zou2016	A06	100012766	1.28099999999999	NA	TRUE
Brassica_juncea_Zou2016	A06	3075601S	1.547	NA	TRUE
Brassica_juncea_Zou2016	A06	100058939	2.872	220868	TRUE
Brassica_juncea_Zou2016	NA	3123270	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3077885	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	100002848S	6.261	1567834	TRUE
Brassica_juncea_Zou2016	A06	3097421S	8.30499999999999	1628051	TRUE
Brassica_juncea_Zou2016	A06	3165997	8.75	NA	TRUE
Brassica_juncea_Zou2016	NA	100007600	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	100058974	10.662	NA	TRUE
Brassica_juncea_Zou2016	NA	100029077	NA	17773406	TRUE
Brassica_juncea_Zou2016	A06	3090956S	11.187	2143019	TRUE
Brassica_juncea_Zou2016	A06	3087190S	11.553	18102805	TRUE
Brassica_juncea_Zou2016	A06	3086488S	11.75	2068247	TRUE
Brassica_juncea_Zou2016	A06	3161255S	12.469	18098198	TRUE
Brassica_juncea_Zou2016	A06	3158048S	13.941	2408255	TRUE
Brassica_juncea_Zou2016	A06	100000388	15.271	2391264	TRUE
Brassica_juncea_Zou2016	A06	3074339S	18.875	NA	TRUE
Brassica_juncea_Zou2016	A06	100003121	23.918	NA	TRUE
Brassica_juncea_Zou2016	A06	100012946	25.098	3175407	TRUE
Brassica_juncea_Zou2016	NA	3092224	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3153750S	25.984	3207946	TRUE
Brassica_juncea_Zou2016	NA	100010973	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	100011870S	27.151	NA	TRUE
Brassica_juncea_Zou2016	A06	100008596	27.494	3246018	TRUE
Brassica_juncea_Zou2016	A06	3168030S	29.435	3567229	TRUE
Brassica_juncea_Zou2016	A06	3158144S	31.662	3835536	TRUE
Brassica_juncea_Zou2016	A06	3140561S	34.337	NA	TRUE
Brassica_juncea_Zou2016	A06	3074542S	34.781	4429085	TRUE
Brassica_juncea_Zou2016	A06	3090904S	35.653	NA	TRUE
Brassica_juncea_Zou2016	A06	3117776	36.235	4256848	TRUE
Brassica_juncea_Zou2016	NA	3142899	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3163312	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3114143	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100036765	NA	6505264	TRUE
Brassica_juncea_Zou2016	NA	3213264	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	100041340	36.566	NA	TRUE
Brassica_juncea_Zou2016	A06	3141881S	37.261	NA	TRUE
Brassica_juncea_Zou2016	A06	100004630S	42.004	5756551	TRUE
Brassica_juncea_Zou2016	A06	3149980	42.401	NA	TRUE
Brassica_juncea_Zou2016	NA	3093162	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3101425	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3100204	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	100077045S	42.593	5801416	TRUE
Brassica_juncea_Zou2016	A06	100012114	43.197	NA	TRUE
Brassica_juncea_Zou2016	NA	3078921	NA	3141789	TRUE
Brassica_juncea_Zou2016	A06	3082697S	43.402	6000657	TRUE
Brassica_juncea_Zou2016	A06	3097387S	43.843	5856956	TRUE
Brassica_juncea_Zou2016	A06	3081744S	44.168	5892853	TRUE
Brassica_juncea_Zou2016	A06	3083056	44.469	NA	TRUE
Brassica_juncea_Zou2016	NA	3154775	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3091007	NA	4128262	TRUE
Brassica_juncea_Zou2016	NA	3099279	NA	5867349	TRUE
Brassica_juncea_Zou2016	A06	3128786	44.692	NA	TRUE
Brassica_juncea_Zou2016	A06	3130964	44.849	NA	TRUE
Brassica_juncea_Zou2016	NA	3103326	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	100028252S	45.326	6350740	TRUE
Brassica_juncea_Zou2016	A06	3088397S	46.084	13582914	TRUE
Brassica_juncea_Zou2016	A06	100056337S	46.528	7779721	TRUE
Brassica_juncea_Zou2016	A06	3098957S	47.338	7277467	TRUE
Brassica_juncea_Zou2016	A06	100018007	47.57	NA	TRUE
Brassica_juncea_Zou2016	NA	100007567	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	100064737S	48.584	NA	TRUE
Brassica_juncea_Zou2016	NA	3078336	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3088569S	48.892	18228257	TRUE
Brassica_juncea_Zou2016	NA	3149154	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3082009S	49.166	NA	TRUE
Brassica_juncea_Zou2016	NA	100010526	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3175583S	50.758	NA	TRUE
Brassica_juncea_Zou2016	A06	3123285S	51.752	15659468	TRUE
Brassica_juncea_Zou2016	A06	3082171S	52.245	NA	TRUE
Brassica_juncea_Zou2016	NA	3111903S	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100005444S	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100024773S	NA	25600053	TRUE
Brassica_juncea_Zou2016	NA	3080716S	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3103939	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100014418	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3095406	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3087396	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3166056	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3076653S	52.425	25407317	TRUE
Brassica_juncea_Zou2016	A06	100008140S	53.459	34474438	TRUE
Brassica_juncea_Zou2016	A06	100024892	53.975	NA	TRUE
Brassica_juncea_Zou2016	A06	3095437S	54.222	26255289	TRUE
Brassica_juncea_Zou2016	A06	3124469S	54.928	NA	TRUE
Brassica_juncea_Zou2016	A06	100008098	55.139	NA	TRUE
Brassica_juncea_Zou2016	A06	3141767S	55.368	NA	TRUE
Brassica_juncea_Zou2016	A06	3093014	55.682	NA	TRUE
Brassica_juncea_Zou2016	A06	3157824S	56.346	NA	TRUE
Brassica_juncea_Zou2016	A06	3086975S	57.313	7842207	TRUE
Brassica_juncea_Zou2016	A06	3135416	58.704	8562219	TRUE
Brassica_juncea_Zou2016	A06	100017267	59.083	18423048	TRUE
Brassica_juncea_Zou2016	NA	3160835	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100062969	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3163193	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3103231	59.527	18755898	TRUE
Brassica_juncea_Zou2016	NA	3081483	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100007701	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100044184	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100018280	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3119258S	59.701	18915660	TRUE
Brassica_juncea_Zou2016	A06	100002593	59.986	NA	TRUE
Brassica_juncea_Zou2016	NA	3162748	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3081010S	60.35	8968262	TRUE
Brassica_juncea_Zou2016	A06	3076227	60.979	9400538	TRUE
Brassica_juncea_Zou2016	NA	100014195	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3082438	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3166517	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	100009501S	61.559	NA	TRUE
Brassica_juncea_Zou2016	A06	100055351S	62.664	NA	TRUE
Brassica_juncea_Zou2016	A06	3134371	64.125	NA	TRUE
Brassica_juncea_Zou2016	A06	3090513	65.744	NA	TRUE
Brassica_juncea_Zou2016	NA	100001212	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3162686S	66.098	2286066	TRUE
Brassica_juncea_Zou2016	A06	3160429S	66.928	19409685	TRUE
Brassica_juncea_Zou2016	A06	3175528S	67.434	11237817	TRUE
Brassica_juncea_Zou2016	NA	100014869	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3108078	NA	17933831	TRUE
Brassica_juncea_Zou2016	NA	100056903	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3080843S	68.061	11299269	TRUE
Brassica_juncea_Zou2016	A06	3105953	68.647	NA	TRUE
Brassica_juncea_Zou2016	A06	3154544S	68.949	10959518	TRUE
Brassica_juncea_Zou2016	A06	100013530	69.859	NA	TRUE
Brassica_juncea_Zou2016	NA	100016099	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100014367	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3082900	73.555	21471580	TRUE
Brassica_juncea_Zou2016	A06	100070856S	74.286	9653835	TRUE
Brassica_juncea_Zou2016	A06	3109680S	75.761	NA	TRUE
Brassica_juncea_Zou2016	A06	3141064	76.513	NA	TRUE
Brassica_juncea_Zou2016	A06	100078509	78.623	NA	TRUE
Brassica_juncea_Zou2016	NA	100008984	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3094020S	79.28	10226207	TRUE
Brassica_juncea_Zou2016	A06	3109249S	79.802	213110	TRUE
Brassica_juncea_Zou2016	A06	3093985S	80.291	NA	TRUE
Brassica_juncea_Zou2016	A06	100030946	81.708	NA	TRUE
Brassica_juncea_Zou2016	A06	3075738	82.15	19097320	TRUE
Brassica_juncea_Zou2016	A06	3084629S	83.377	23457109	TRUE
Brassica_juncea_Zou2016	A06	3155235S	84.051	NA	TRUE
Brassica_juncea_Zou2016	A06	3120557	84.497	NA	TRUE
Brassica_juncea_Zou2016	A06	3096863	84.766	19097320	TRUE
Brassica_juncea_Zou2016	A06	3075625S	85.108	NA	TRUE
Brassica_juncea_Zou2016	A06	100067834	86.889	18732506	TRUE
Brassica_juncea_Zou2016	A06	3092228S	89.334	18732506	TRUE
Brassica_juncea_Zou2016	A06	100100392	89.792	NA	TRUE
Brassica_juncea_Zou2016	A06	3157798S	90.158	NA	TRUE
Brassica_juncea_Zou2016	A06	3129687S	91.586	18015198	TRUE
Brassica_juncea_Zou2016	A06	100008141	92.337	NA	TRUE
Brassica_juncea_Zou2016	NA	100020541	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100014223	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100020018	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3086366S	92.505	NA	TRUE
Brassica_juncea_Zou2016	A06	100006504	93.427	23912518	TRUE
Brassica_juncea_Zou2016	A06	100040131	93.532	NA	TRUE
Brassica_juncea_Zou2016	A06	3096559S	94.797	17836735	TRUE
Brassica_juncea_Zou2016	A06	3101583S	96.294	17659696	TRUE
Brassica_juncea_Zou2016	A06	100010797	98.021	NA	TRUE
Brassica_juncea_Zou2016	NA	3077560	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100053120	NA	NA	TRUE
Brassica_juncea_Zou2016	A06	3091609S	98.213	17316538	TRUE
Brassica_juncea_Zou2016	A07	3107535S	0	8834750	TRUE
Brassica_juncea_Zou2016	A07	3105359S	1.19	8082268	TRUE
Brassica_juncea_Zou2016	A07	3108072S	1.512	662309	TRUE
Brassica_juncea_Zou2016	A07	3138450S	2.077	7485724	TRUE
Brassica_juncea_Zou2016	A07	3100178S	2.29299999999999	953380	TRUE
Brassica_juncea_Zou2016	NA	3130323S	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100013821S	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3095248S	2.33099999999999	657565	TRUE
Brassica_juncea_Zou2016	NA	100008250	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3161372S	2.536	NA	TRUE
Brassica_juncea_Zou2016	NA	3094202S	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3137729S	NA	8636139	TRUE
Brassica_juncea_Zou2016	NA	3096025	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3075357	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100016130	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100008377	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3084533	NA	7737684	TRUE
Brassica_juncea_Zou2016	NA	100011450	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3074442	NA	17030151	TRUE
Brassica_juncea_Zou2016	NA	100006776	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3090808	2.988	1269342	TRUE
Brassica_juncea_Zou2016	A07	100057808S	3.12299999999999	8189191	TRUE
Brassica_juncea_Zou2016	NA	3149568	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3165827	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100007517	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3108289	NA	13392344	TRUE
Brassica_juncea_Zou2016	NA	3085431	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3074431S	3.61799999999999	NA	TRUE
Brassica_juncea_Zou2016	NA	3213825	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100059616	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100084513	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3123659	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3082953	3.827	NA	TRUE
Brassica_juncea_Zou2016	NA	3136630	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100016970	NA	13601147	TRUE
Brassica_juncea_Zou2016	NA	3091623	NA	24170205	TRUE
Brassica_juncea_Zou2016	NA	3088367	NA	5913697	TRUE
Brassica_juncea_Zou2016	NA	3157138	NA	13688638	TRUE
Brassica_juncea_Zou2016	NA	100017471	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100032968	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3168368	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3119215S	3.89699999999999	2771789	TRUE
Brassica_juncea_Zou2016	NA	3084649S	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3089358S	NA	8402371	TRUE
Brassica_juncea_Zou2016	NA	3078719S	NA	8605877	TRUE
Brassica_juncea_Zou2016	A07	3082829S	4.053	7467482	TRUE
Brassica_juncea_Zou2016	A07	3132803S	4.419	7478772	TRUE
Brassica_juncea_Zou2016	A07	100050831S	4.999	NA	TRUE
Brassica_juncea_Zou2016	NA	3209778	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3107459	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3112043S	5.23599999999999	NA	TRUE
Brassica_juncea_Zou2016	NA	3074254	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100093463	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3083441	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100099937	NA	8965365	TRUE
Brassica_juncea_Zou2016	A07	3090940S	5.479	NA	TRUE
Brassica_juncea_Zou2016	A07	3128852	5.99199999999999	5840285	TRUE
Brassica_juncea_Zou2016	A07	3101139	6.622	NA	TRUE
Brassica_juncea_Zou2016	NA	3097031	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	100008888	7.25099999999999	NA	TRUE
Brassica_juncea_Zou2016	NA	3076174	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3089725S	7.46199999999999	7183781	TRUE
Brassica_juncea_Zou2016	NA	3076279	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3125506	8.337	NA	TRUE
Brassica_juncea_Zou2016	A07	3144623S	9.263	10149560	TRUE
Brassica_juncea_Zou2016	NA	3082169	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	100040852S	9.85299999999999	10148948	TRUE
Brassica_juncea_Zou2016	A07	3175979S	11.488	NA	TRUE
Brassica_juncea_Zou2016	A07	3161692	12.116	NA	TRUE
Brassica_juncea_Zou2016	A07	3097336S	13.07	26456716	TRUE
Brassica_juncea_Zou2016	A07	3136782	13.717	12063244	TRUE
Brassica_juncea_Zou2016	NA	100033658	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	100008292S	13.926	11430611	TRUE
Brassica_juncea_Zou2016	NA	3099765	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3152333	NA	16037055	TRUE
Brassica_juncea_Zou2016	NA	100036927	NA	7966150	TRUE
Brassica_juncea_Zou2016	A07	3171806S	14.587	11831440	TRUE
Brassica_juncea_Zou2016	A07	3100179S	15.367	11879278	TRUE
Brassica_juncea_Zou2016	A07	3087743S	15.703	11959520	TRUE
Brassica_juncea_Zou2016	A07	3166845	16.158	NA	TRUE
Brassica_juncea_Zou2016	NA	3081366	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3081002	NA	24792956	TRUE
Brassica_juncea_Zou2016	NA	100072467	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100101111	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3086200	NA	22674433	TRUE
Brassica_juncea_Zou2016	NA	3192005	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3207734	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3204171	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3080385	NA	12412706	TRUE
Brassica_juncea_Zou2016	NA	100009157	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100048485	NA	19119268	TRUE
Brassica_juncea_Zou2016	NA	3128651	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100021912	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3091635S	17.84	NA	TRUE
Brassica_juncea_Zou2016	A07	100002062S	18.749	NA	TRUE
Brassica_juncea_Zou2016	A07	3133463S	19.373	NA	TRUE
Brassica_juncea_Zou2016	A07	3111844S	22.465	20168689	TRUE
Brassica_juncea_Zou2016	A07	3123292	22.842	20128595	TRUE
Brassica_juncea_Zou2016	A07	3137255	24.225	20817707	TRUE
Brassica_juncea_Zou2016	NA	100100246	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100022083	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3077813	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3082833	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3173008	25.082	NA	TRUE
Brassica_juncea_Zou2016	NA	100036411	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3080323S	25.399	20934045	TRUE
Brassica_juncea_Zou2016	A07	3095157	26.717	NA	TRUE
Brassica_juncea_Zou2016	NA	100064735	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3126465S	27.665	14658292	TRUE
Brassica_juncea_Zou2016	A07	3082685S	28.1	NA	TRUE
Brassica_juncea_Zou2016	A07	3103528S	28.937	21009872	TRUE
Brassica_juncea_Zou2016	A07	3106029	29.507	NA	TRUE
Brassica_juncea_Zou2016	NA	100011202	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3171454	NA	5435864	TRUE
Brassica_juncea_Zou2016	NA	3097560	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3077766	NA	14115604	TRUE
Brassica_juncea_Zou2016	A07	3156350S	29.985	21544700	TRUE
Brassica_juncea_Zou2016	A07	3179108S	39.059	27020350	TRUE
Brassica_juncea_Zou2016	A07	3087015S	40.089	17633210	TRUE
Brassica_juncea_Zou2016	A07	100011694	40.868	NA	TRUE
Brassica_juncea_Zou2016	A07	100089176	41.163	18656852	TRUE
Brassica_juncea_Zou2016	A07	100031685	41.503	NA	TRUE
Brassica_juncea_Zou2016	NA	100051328	NA	28658411	TRUE
Brassica_juncea_Zou2016	NA	3084070	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3082375	NA	17165271	TRUE
Brassica_juncea_Zou2016	NA	3138064	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100008366	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3083705	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3113869S	42.705	25281896	TRUE
Brassica_juncea_Zou2016	A07	3173334S	44.113	24309020	TRUE
Brassica_juncea_Zou2016	A07	100009412	44.889	18691518	TRUE
Brassica_juncea_Zou2016	NA	3158614	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3093259	NA	26172946	TRUE
Brassica_juncea_Zou2016	NA	3101529	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3091987S	54.12	21600188	TRUE
Brassica_juncea_Zou2016	A07	3094307S	54.959	21617722	TRUE
Brassica_juncea_Zou2016	A07	100005537	56.13	NA	TRUE
Brassica_juncea_Zou2016	A07	3156231	56.829	NA	TRUE
Brassica_juncea_Zou2016	NA	3097344	NA	27879164	TRUE
Brassica_juncea_Zou2016	A07	100025502	60.284	21936425	TRUE
Brassica_juncea_Zou2016	NA	100003680	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3125363	NA	20012669	TRUE
Brassica_juncea_Zou2016	A07	100002379	61.532	NA	TRUE
Brassica_juncea_Zou2016	NA	100008824	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3077280	NA	NA	TRUE
Brassica_juncea_Zou2016	A07	3117712S	62.065	28298243	TRUE
Brassica_juncea_Zou2016	A07	100038186	64.248	NA	TRUE
Brassica_juncea_Zou2016	A07	3076158	64.501	NA	TRUE
Brassica_juncea_Zou2016	NA	100042530	NA	5956301	TRUE
Brassica_juncea_Zou2016	A07	100013763	64.732	NA	TRUE
Brassica_juncea_Zou2016	NA	100032328	NA	28725025	TRUE
Brassica_juncea_Zou2016	A07	3107492S	65.031	NA	TRUE
