sat	map	mkr	gen	phys	vld
Brassica_oleracea	5	Marker98123	54.501	16643726	TRUE
Brassica_oleracea	5	Marker98392	54.501	16502973	TRUE
Brassica_oleracea	5	Marker100499	54.501	24601750	TRUE
Brassica_oleracea	5	Marker102344	54.501	18686260	TRUE
Brassica_oleracea	5	Marker102490	54.501	18398592	TRUE
Brassica_oleracea	5	Marker105218	54.501	17353741	TRUE
Brassica_oleracea	5	Marker106311	54.501	17039262	TRUE
Brassica_oleracea	5	Marker84780	55.767	13116494	TRUE
Brassica_oleracea	5	Marker86744	55.767	16493389	TRUE
Brassica_oleracea	5	Marker88264	55.767	12174307	TRUE
Brassica_oleracea	5	Marker90569	55.767	12561723	TRUE
Brassica_oleracea	5	Marker98281	55.767	14700810	TRUE
Brassica_oleracea	5	Marker106214	55.767	15946687	TRUE
Brassica_oleracea	5	Marker84456	57.033	11837592	TRUE
Brassica_oleracea	5	Marker84473	57.033	12170449	TRUE
Brassica_oleracea	5	Marker86063	57.033	11755494	TRUE
Brassica_oleracea	5	Marker86163	57.033	11749440	TRUE
Brassica_oleracea	5	Marker89472	57.033	11820417	TRUE
Brassica_oleracea	5	Marker92174	57.033	11751016	TRUE
Brassica_oleracea	5	Marker106471	57.033	11533062	TRUE
Brassica_oleracea	5	Marker89115	58.299	10285260	TRUE
Brassica_oleracea	5	Marker95927	58.299	8449848	TRUE
Brassica_oleracea	5	Marker99242	59.565	7921125	TRUE
Brassica_oleracea	5	Marker100950	64.646	6227531	TRUE
Brassica_oleracea	5	Marker93022	68.451	6215141	TRUE
Brassica_oleracea	5	Marker80830	69.717	6152498	TRUE
Brassica_oleracea	5	Marker86541	70.983	5099174	TRUE
Brassica_oleracea	5	Marker89479	70.983	5793848	TRUE
Brassica_oleracea	5	Marker92216	70.983	5827121	TRUE
Brassica_oleracea	5	Marker92697	70.983	4078710	TRUE
Brassica_oleracea	5	Marker100808	70.983	5788077	TRUE
Brassica_oleracea	5	Marker101932	70.983	6072545	TRUE
Brassica_oleracea	5	Marker87474	72.249	3980660	TRUE
Brassica_oleracea	5	Marker104156	73.515	3574200	TRUE
Brassica_oleracea	5	Marker96189	78.596	3294242	TRUE
Brassica_oleracea	5	Marker103323	82.4	3240133	TRUE
Brassica_oleracea	5	Marker94168	86.205	2791151	TRUE
Brassica_oleracea	5	Marker87763	88.739	2766515	TRUE
Brassica_oleracea	5	Marker88831	88.739	2767705	TRUE
Brassica_oleracea	5	Marker103715	88.739	2765659	TRUE
Brassica_oleracea	5	Marker106274	88.739	2737859	TRUE
Brassica_oleracea	5	Marker78614	90.005	1669727	TRUE
Brassica_oleracea	5	Marker78838	90.005	2516312	TRUE
Brassica_oleracea	5	Marker79239	90.005	2544214	TRUE
Brassica_oleracea	5	Marker79790	90.005	1875926	TRUE
Brassica_oleracea	5	Marker79831	90.005	2630394	TRUE
Brassica_oleracea	5	Marker81832	90.005	2421383	TRUE
Brassica_oleracea	5	Marker84676	90.005	1475045	TRUE
Brassica_oleracea	5	Marker84839	90.005	1614801	TRUE
Brassica_oleracea	5	Marker85216	90.005	2492954	TRUE
Brassica_oleracea	5	Marker89187	90.005	2488461	TRUE
Brassica_oleracea	5	Marker89318	90.005	1338410	TRUE
Brassica_oleracea	5	Marker91614	90.005	1814322	TRUE
Brassica_oleracea	5	Marker92124	90.005	1555668	TRUE
Brassica_oleracea	5	Marker93484	90.005	2698697	TRUE
Brassica_oleracea	5	Marker94582	90.005	1780385	TRUE
Brassica_oleracea	5	Marker101526	90.005	1548641	TRUE
Brassica_oleracea	6	Marker230479	0	1867172	TRUE
Brassica_oleracea	6	Marker231538	0	2313481	TRUE
Brassica_oleracea	6	Marker232473	0	583092	TRUE
Brassica_oleracea	6	Marker235969	0	2304649	TRUE
Brassica_oleracea	6	Marker238730	0	1031960	TRUE
Brassica_oleracea	6	Marker223320	2.534	2559994	TRUE
Brassica_oleracea	6	Marker224113	2.534	2624573	TRUE
Brassica_oleracea	6	Marker224325	2.534	2949256	TRUE
Brassica_oleracea	6	Marker225217	2.534	4479838	TRUE
Brassica_oleracea	6	Marker227504	2.534	2749539	TRUE
Brassica_oleracea	6	Marker233966	2.534	2314892	TRUE
Brassica_oleracea	6	Marker235647	2.534	3915187	TRUE
Brassica_oleracea	6	Marker214282	8.897	4526141	TRUE
Brassica_oleracea	6	Marker236705	13.978	4905102	TRUE
Brassica_oleracea	6	Marker212395	20.341	5026817	TRUE
Brassica_oleracea	6	Marker216044	27.995	5226620	TRUE
Brassica_oleracea	6	Marker238016	33.076	5228006	TRUE
Brassica_oleracea	6	Marker227105	34.342	5236854	TRUE
Brassica_oleracea	6	Marker234416	36.876	5269778	TRUE
Brassica_oleracea	6	Marker220519	38.142	5305530	TRUE
Brassica_oleracea	6	Marker221453	38.142	5559426	TRUE
Brassica_oleracea	6	Marker223337	38.142	5270833	TRUE
Brassica_oleracea	6	Marker228338	38.142	5500430	TRUE
Brassica_oleracea	6	Marker231867	38.142	5270187	TRUE
Brassica_oleracea	6	Marker235489	38.142	5344162	TRUE
Brassica_oleracea	6	Marker220412	43.223	5755443	TRUE
Brassica_oleracea	6	Marker231897	43.223	5676465	TRUE
Brassica_oleracea	6	Marker210646	44.489	6649353	TRUE
Brassica_oleracea	6	Marker238472	48.293	6713373	TRUE
Brassica_oleracea	6	Marker214652	49.56	6728300	TRUE
Brassica_oleracea	6	Marker228161	52.093	6728961	TRUE
Brassica_oleracea	6	Marker217121	53.359	6729254	TRUE
Brassica_oleracea	6	Marker239069	54.626	6730607	TRUE
Brassica_oleracea	6	Marker212870	55.892	6740151	TRUE
Brassica_oleracea	6	Marker235437	60.972	6843481	TRUE
Brassica_oleracea	6	Marker217550	63.506	6853004	TRUE
Brassica_oleracea	6	Marker223599	71.16	7017995	TRUE
Brassica_oleracea	6	Marker219524	81.429	7249068	TRUE
Brassica_oleracea	6	Marker223638	83.963	7318888	TRUE
Brassica_oleracea	6	Marker239558	83.963	7502835	TRUE
Brassica_oleracea	6	Marker217272	85.229	8504379	TRUE
Brassica_oleracea	6	Marker221864	85.229	8060732	TRUE
Brassica_oleracea	6	Marker237258	86.495	8506242	TRUE
Brassica_oleracea	6	Marker242106	87.761	8595978	TRUE
Brassica_oleracea	6	Marker219023	89.027	9367460	TRUE
Brassica_oleracea	6	Marker229928	89.027	8636372	TRUE
Brassica_oleracea	6	Marker222527	90.293	9374649	TRUE
Brassica_oleracea	6	Marker221130	92.827	9375468	TRUE
Brassica_oleracea	6	Marker233871	95.361	9408020	TRUE
Brassica_oleracea	6	Marker211833	104.316	11386850	TRUE
Brassica_oleracea	6	Marker209211	113.271	13004959	TRUE
Brassica_oleracea	6	Marker217285	117.076	13161194	TRUE
Brassica_oleracea	6	Marker226306	123.439	14850052	TRUE
Brassica_oleracea	6	Marker239956	124.706	15987082	TRUE
Brassica_oleracea	6	Marker228808	125.972	16944406	TRUE
Brassica_oleracea	6	Marker230792	127.238	16947882	TRUE
Brassica_oleracea	6	Marker211817	131.043	17515310	TRUE
Brassica_oleracea	6	Marker213453	131.043	17475137	TRUE
Brassica_oleracea	6	Marker213536	131.043	17417371	TRUE
Brassica_oleracea	6	Marker218013	131.043	17629671	TRUE
Brassica_oleracea	6	Marker224053	131.043	17655641	TRUE
Brassica_oleracea	6	Marker225194	131.043	17399542	TRUE
Brassica_oleracea	6	Marker226667	131.043	17433831	TRUE
Brassica_oleracea	6	Marker229405	131.043	17257573	TRUE
Brassica_oleracea	6	Marker230092	131.043	17621293	TRUE
Brassica_oleracea	6	Marker232156	131.043	17488272	TRUE
Brassica_oleracea	6	Marker232674	131.043	17405379	TRUE
Brassica_oleracea	6	Marker234577	131.043	17073836	TRUE
Brassica_oleracea	6	Marker235713	131.043	17535343	TRUE
Brassica_oleracea	6	Marker237658	131.043	17202329	TRUE
Brassica_oleracea	6	Marker220598	132.309	17656108	TRUE
Brassica_oleracea	6	Marker228471	133.575	17659095	TRUE
Brassica_oleracea	6	Marker226193	141.229	17660930	TRUE
Brassica_oleracea	6	Marker240047	146.31	17696688	TRUE
Brassica_oleracea	6	Marker220303	148.843	17711932	TRUE
Brassica_oleracea	6	Marker213523	157.799	18071439	TRUE
Brassica_oleracea	6	Marker213469	165.453	18281948	TRUE
Brassica_oleracea	6	Marker220245	165.453	18236881	TRUE
Brassica_oleracea	6	Marker220271	165.453	18135180	TRUE
Brassica_oleracea	6	Marker222725	165.453	18191468	TRUE
Brassica_oleracea	6	Marker228670	165.453	18073592	TRUE
Brassica_oleracea	6	Marker230793	165.453	18230803	TRUE
Brassica_oleracea	6	Marker235610	167.987	18566460	TRUE
Brassica_oleracea	6	Marker236353	167.987	18815614	TRUE
Brassica_oleracea	6	Marker240090	167.987	18555288	TRUE
Brassica_oleracea	6	Marker209311	169.253	22504292	TRUE
Brassica_oleracea	6	Marker209905	169.253	23453105	TRUE
Brassica_oleracea	6	Marker210394	169.253	23292605	TRUE
Brassica_oleracea	6	Marker211080	169.253	20287521	TRUE
Brassica_oleracea	6	Marker211438	169.253	23025972	TRUE
Brassica_oleracea	6	Marker212451	169.253	19397364	TRUE
Brassica_oleracea	6	Marker213542	169.253	19022907	TRUE
Brassica_oleracea	6	Marker213709	169.253	20443620	TRUE
Brassica_oleracea	6	Marker215147	169.253	22648338	TRUE
Brassica_oleracea	6	Marker215361	169.253	21676588	TRUE
Brassica_oleracea	6	Marker218766	169.253	22527430	TRUE
Brassica_oleracea	6	Marker219687	169.253	18822101	TRUE
Brassica_oleracea	6	Marker219991	169.253	18894880	TRUE
Brassica_oleracea	6	Marker220860	169.253	20623989	TRUE
Brassica_oleracea	6	Marker221501	169.253	20153638	TRUE
Brassica_oleracea	6	Marker221916	169.253	20103394	TRUE
Brassica_oleracea	6	Marker225105	169.253	22669432	TRUE
Brassica_oleracea	6	Marker225208	169.253	18896033	TRUE
Brassica_oleracea	6	Marker226267	169.253	22480788	TRUE
Brassica_oleracea	6	Marker227253	169.253	22674262	TRUE
Brassica_oleracea	6	Marker228729	169.253	20872357	TRUE
Brassica_oleracea	6	Marker230284	169.253	20448003	TRUE
Brassica_oleracea	6	Marker231731	169.253	20151503	TRUE
Brassica_oleracea	6	Marker232986	169.253	22502527	TRUE
Brassica_oleracea	6	Marker233606	169.253	18911254	TRUE
Brassica_oleracea	6	Marker236856	169.253	22599716	TRUE
Brassica_oleracea	6	Marker237375	169.253	22568989	TRUE
Brassica_oleracea	6	Marker239034	169.253	22692058	TRUE
Brassica_oleracea	6	Marker241117	169.253	20257877	TRUE
Brassica_oleracea	6	Marker242149	169.253	22480475	TRUE
Brassica_oleracea	6	Marker209291	170.519	21581291	TRUE
Brassica_oleracea	6	Marker209875	170.519	21337278	TRUE
Brassica_oleracea	6	Marker210376	170.519	21080949	TRUE
Brassica_oleracea	6	Marker210630	170.519	21582146	TRUE
Brassica_oleracea	6	Marker216676	170.519	21658562	TRUE
Brassica_oleracea	6	Marker217603	170.519	20885142	TRUE
Brassica_oleracea	6	Marker221405	170.519	20907737	TRUE
Brassica_oleracea	6	Marker229231	170.519	21126547	TRUE
Brassica_oleracea	6	Marker229338	170.519	20928789	TRUE
Brassica_oleracea	6	Marker229966	170.519	21082791	TRUE
Brassica_oleracea	6	Marker231188	170.519	21658293	TRUE
Brassica_oleracea	6	Marker233931	170.519	21575692	TRUE
Brassica_oleracea	6	Marker235243	170.519	21471440	TRUE
Brassica_oleracea	6	Marker236234	170.519	21331592	TRUE
Brassica_oleracea	6	Marker237241	170.519	20959326	TRUE
Brassica_oleracea	6	Marker213107	173.053	25837999	TRUE
Brassica_oleracea	6	Marker219213	173.053	23713943	TRUE
Brassica_oleracea	6	Marker208408	174.319	26381994	TRUE
Brassica_oleracea	6	Marker233925	175.585	26431070	TRUE
Brassica_oleracea	6	Marker241336	175.585	26399684	TRUE
Brassica_oleracea	6	Marker211680	176.851	26450057	TRUE
Brassica_oleracea	6	Marker233021	179.385	27246122	TRUE
Brassica_oleracea	6	Marker214504	180.651	27345997	TRUE
Brassica_oleracea	6	Marker219732	180.651	27311613	TRUE
Brassica_oleracea	6	Marker237659	180.651	27318929	TRUE
Brassica_oleracea	6	Marker222991	181.917	28098197	TRUE
Brassica_oleracea	6	Marker230835	181.917	27350505	TRUE
Brassica_oleracea	6	Marker239759	181.917	27661091	TRUE
Brassica_oleracea	6	Marker215468	183.183	29290909	TRUE
Brassica_oleracea	6	Marker219910	183.183	29705954	TRUE
Brassica_oleracea	6	Marker224533	183.183	29482146	TRUE
Brassica_oleracea	6	Marker210016	185.717	29714826	TRUE
Brassica_oleracea	6	Marker235002	185.717	29717911	TRUE
Brassica_oleracea	6	Marker221015	189.522	30128973	TRUE
Brassica_oleracea	6	Marker218305	192.056	30275890	TRUE
Brassica_oleracea	6	Marker213296	194.589	30647991	TRUE
Brassica_oleracea	6	Marker217522	194.589	30363717	TRUE
Brassica_oleracea	6	Marker225519	194.589	31826065	TRUE
Brassica_oleracea	6	Marker235029	194.589	31688064	TRUE
Brassica_oleracea	6	Marker210880	195.855	31849256	TRUE
Brassica_oleracea	6	Marker212697	195.855	32162246	TRUE
Brassica_oleracea	6	Marker213596	195.855	32155719	TRUE
Brassica_oleracea	6	Marker215088	195.855	31978400	TRUE
Brassica_oleracea	6	Marker217104	195.855	32022888	TRUE
Brassica_oleracea	6	Marker220850	195.855	32224248	TRUE
Brassica_oleracea	6	Marker234159	195.855	32204998	TRUE
Brassica_oleracea	6	Marker234754	195.855	31839763	TRUE
Brassica_oleracea	6	Marker239674	195.855	31843271	TRUE
Brassica_oleracea	6	Marker213959	197.122	32356333	TRUE
Brassica_oleracea	6	Marker223521	197.122	32273481	TRUE
Brassica_oleracea	6	Marker232799	197.122	32234663	TRUE
Brassica_oleracea	6	Marker209949	198.388	32458424	TRUE
Brassica_oleracea	6	Marker227238	198.388	32451426	TRUE
Brassica_oleracea	6	Marker233440	198.388	32440458	TRUE
Brassica_oleracea	6	Marker209212	199.654	32595923	TRUE
Brassica_oleracea	6	Marker209676	199.654	33000277	TRUE
Brassica_oleracea	6	Marker209879	199.654	33322590	TRUE
Brassica_oleracea	6	Marker211756	199.654	34359490	TRUE
Brassica_oleracea	6	Marker212444	199.654	32679951	TRUE
Brassica_oleracea	6	Marker213919	199.654	33388914	TRUE
Brassica_oleracea	6	Marker214743	199.654	34340387	TRUE
Brassica_oleracea	6	Marker215278	199.654	32878180	TRUE
Brassica_oleracea	6	Marker217339	199.654	33140510	TRUE
Brassica_oleracea	6	Marker217982	199.654	33098036	TRUE
Brassica_oleracea	6	Marker218839	199.654	33377676	TRUE
Brassica_oleracea	6	Marker220644	199.654	32489896	TRUE
Brassica_oleracea	6	Marker220810	199.654	34492495	TRUE
Brassica_oleracea	6	Marker221451	199.654	32487679	TRUE
Brassica_oleracea	6	Marker222939	199.654	33082322	TRUE
Brassica_oleracea	6	Marker223126	199.654	32627274	TRUE
Brassica_oleracea	6	Marker223424	199.654	32670785	TRUE
Brassica_oleracea	6	Marker223636	199.654	32710349	TRUE
Brassica_oleracea	6	Marker224249	199.654	32817266	TRUE
Brassica_oleracea	6	Marker224432	199.654	33248291	TRUE
Brassica_oleracea	6	Marker224631	199.654	32825408	TRUE
Brassica_oleracea	6	Marker225370	199.654	33144911	TRUE
Brassica_oleracea	6	Marker225797	199.654	33023059	TRUE
Brassica_oleracea	6	Marker227090	199.654	33329242	TRUE
Brassica_oleracea	6	Marker227316	199.654	33216991	TRUE
Brassica_oleracea	6	Marker227534	199.654	32883747	TRUE
Brassica_oleracea	6	Marker228207	199.654	32570771	TRUE
Brassica_oleracea	6	Marker229524	199.654	33063510	TRUE
Brassica_oleracea	6	Marker229777	199.654	34649846	TRUE
Brassica_oleracea	6	Marker229867	199.654	33378699	TRUE
Brassica_oleracea	6	Marker229941	199.654	32676246	TRUE
Brassica_oleracea	6	Marker230063	199.654	32911045	TRUE
Brassica_oleracea	6	Marker230162	199.654	33324543	TRUE
Brassica_oleracea	6	Marker230384	199.654	34360409	TRUE
Brassica_oleracea	6	Marker232554	199.654	32753401	TRUE
Brassica_oleracea	6	Marker233527	199.654	34349902	TRUE
Brassica_oleracea	6	Marker234305	199.654	33217339	TRUE
Brassica_oleracea	6	Marker234810	199.654	32591601	TRUE
Brassica_oleracea	6	Marker234954	199.654	33263405	TRUE
Brassica_oleracea	6	Marker235797	199.654	33454479	TRUE
Brassica_oleracea	6	Marker238243	199.654	32884044	TRUE
Brassica_oleracea	6	Marker238746	199.654	33257594	TRUE
Brassica_oleracea	6	Marker238791	199.654	33546289	TRUE
Brassica_oleracea	6	Marker209466	200.92	35003390	TRUE
Brassica_oleracea	6	Marker213014	200.92	37434779	TRUE
Brassica_oleracea	6	Marker213069	200.92	35142560	TRUE
Brassica_oleracea	6	Marker214643	200.92	35039472	TRUE
Brassica_oleracea	6	Marker216264	200.92	37236707	TRUE
Brassica_oleracea	6	Marker217573	200.92	35071702	TRUE
Brassica_oleracea	6	Marker217963	200.92	34723629	TRUE
Brassica_oleracea	6	Marker219442	200.92	35555498	TRUE
Brassica_oleracea	6	Marker222447	200.92	34927350	TRUE
Brassica_oleracea	6	Marker224159	200.92	35554964	TRUE
Brassica_oleracea	6	Marker224433	200.92	35080152	TRUE
Brassica_oleracea	6	Marker225300	200.92	34947811	TRUE
Brassica_oleracea	6	Marker229804	200.92	37136051	TRUE
Brassica_oleracea	6	Marker230702	200.92	35587038	TRUE
Brassica_oleracea	6	Marker232778	200.92	35596717	TRUE
Brassica_oleracea	6	Marker235832	200.92	35041579	TRUE
Brassica_oleracea	6	Marker235874	200.92	37712160	TRUE
Brassica_oleracea	6	Marker238635	200.92	37551417	TRUE
Brassica_oleracea	6	Marker239810	200.92	36750166	TRUE
Brassica_oleracea	6	Marker241632	200.92	35086296	TRUE
Brassica_oleracea	7	Marker170756	0	47827333	TRUE
Brassica_oleracea	7	Marker174016	0	48304406	TRUE
Brassica_oleracea	7	Marker177322	0	48286609	TRUE
Brassica_oleracea	7	Marker182255	0	47989317	TRUE
Brassica_oleracea	7	Marker182288	0	48329659	TRUE
Brassica_oleracea	7	Marker182502	0	48254357	TRUE
Brassica_oleracea	7	Marker182903	0	47945349	TRUE
Brassica_oleracea	7	Marker183063	0	47878158	TRUE
Brassica_oleracea	7	Marker185555	0	47865495	TRUE
Brassica_oleracea	7	Marker188197	0	48129631	TRUE
Brassica_oleracea	7	Marker190179	0	48340964	TRUE
Brassica_oleracea	7	Marker192194	0	48110025	TRUE
Brassica_oleracea	7	Marker192885	0	47434191	TRUE
Brassica_oleracea	7	Marker196136	0	47734105	TRUE
Brassica_oleracea	7	Marker196580	0	47736656	TRUE
Brassica_oleracea	7	Marker199658	0	48045139	TRUE
Brassica_oleracea	7	Marker203585	0	48209207	TRUE
Brassica_oleracea	7	Marker206611	0	48137865	TRUE
Brassica_oleracea	7	Marker207767	0	47719943	TRUE
Brassica_oleracea	7	Marker171713	1.266	47410625	TRUE
Brassica_oleracea	7	Marker173358	1.266	47421466	TRUE
Brassica_oleracea	7	Marker176340	1.266	47431175	TRUE
Brassica_oleracea	7	Marker179929	1.266	47430923	TRUE
Brassica_oleracea	7	Marker189515	1.266	47347605	TRUE
Brassica_oleracea	7	Marker194779	1.266	47398227	TRUE
Brassica_oleracea	7	Marker199247	2.532	47345716	TRUE
Brassica_oleracea	7	Marker172130	3.798	47131573	TRUE
Brassica_oleracea	7	Marker177199	3.798	46830301	TRUE
Brassica_oleracea	7	Marker178730	3.798	46488754	TRUE
Brassica_oleracea	7	Marker178878	3.798	47090969	TRUE
Brassica_oleracea	7	Marker186577	3.798	46641039	TRUE
Brassica_oleracea	7	Marker188043	3.798	46831354	TRUE
Brassica_oleracea	7	Marker188567	3.798	46492699	TRUE
Brassica_oleracea	7	Marker188767	3.798	47127303	TRUE
Brassica_oleracea	7	Marker189207	3.798	46778105	TRUE
Brassica_oleracea	7	Marker189982	3.798	47259012	TRUE
Brassica_oleracea	7	Marker196520	3.798	46364548	TRUE
Brassica_oleracea	7	Marker207730	3.798	46408685	TRUE
Brassica_oleracea	7	Marker172037	5.064	45963258	TRUE
Brassica_oleracea	7	Marker179639	5.064	46363076	TRUE
Brassica_oleracea	7	Marker193766	5.064	45950232	TRUE
Brassica_oleracea	7	Marker185347	6.33	44880646	TRUE
Brassica_oleracea	7	Marker187631	6.33	45940139	TRUE
Brassica_oleracea	7	Marker170309	8.864	44866672	TRUE
Brassica_oleracea	7	Marker196126	8.864	44169100	TRUE
Brassica_oleracea	7	Marker187097	10.13	43869540	TRUE
Brassica_oleracea	7	Marker173301	11.396	43868513	TRUE
Brassica_oleracea	7	Marker171527	13.93	43835396	TRUE
Brassica_oleracea	7	Marker174903	13.93	43833947	TRUE
Brassica_oleracea	7	Marker175347	13.93	43309791	TRUE
Brassica_oleracea	7	Marker181213	13.93	43304423	TRUE
Brassica_oleracea	7	Marker184613	13.93	43117483	TRUE
Brassica_oleracea	7	Marker191829	13.93	43623209	TRUE
Brassica_oleracea	7	Marker191873	13.93	43835025	TRUE
Brassica_oleracea	7	Marker202553	13.93	43588296	TRUE
Brassica_oleracea	7	Marker204562	13.93	43576541	TRUE
Brassica_oleracea	7	Marker172111	15.196	43116350	TRUE
Brassica_oleracea	7	Marker175013	15.196	42961606	TRUE
Brassica_oleracea	7	Marker182795	15.196	42450906	TRUE
Brassica_oleracea	7	Marker191118	15.196	42997900	TRUE
Brassica_oleracea	7	Marker192790	15.196	42918716	TRUE
Brassica_oleracea	7	Marker200953	15.196	42994532	TRUE
Brassica_oleracea	7	Marker203222	15.196	42448846	TRUE
Brassica_oleracea	7	Marker204823	15.196	42891995	TRUE
Brassica_oleracea	7	Marker207810	15.196	42963557	TRUE
Brassica_oleracea	7	Marker202101	16.462	42410671	TRUE
Brassica_oleracea	7	Marker206540	21.543	42357984	TRUE
Brassica_oleracea	7	Marker174625	29.197	42319922	TRUE
Brassica_oleracea	7	Marker187116	40.793	42316424	TRUE
Brassica_oleracea	7	Marker170919	53.733	40887578	TRUE
Brassica_oleracea	7	Marker190937	53.733	40885002	TRUE
Brassica_oleracea	7	Marker193717	54.999	40865810	TRUE
Brassica_oleracea	7	Marker192840	56.265	40864409	TRUE
Brassica_oleracea	7	Marker193459	56.265	40863346	TRUE
Brassica_oleracea	7	Marker176429	58.799	40760361	TRUE
Brassica_oleracea	7	Marker180333	58.799	40762820	TRUE
Brassica_oleracea	7	Marker199972	58.799	40859089	TRUE
Brassica_oleracea	7	Marker178308	60.065	40722840	TRUE
Brassica_oleracea	7	Marker175386	61.331	38828879	TRUE
Brassica_oleracea	7	Marker205965	61.331	40514074	TRUE
Brassica_oleracea	7	Marker182928	62.597	38742797	TRUE
Brassica_oleracea	7	Marker184143	62.597	38733041	TRUE
Brassica_oleracea	7	Marker181102	66.402	38692830	TRUE
Brassica_oleracea	7	Marker185549	66.402	38545215	TRUE
Brassica_oleracea	7	Marker186772	66.402	38732694	TRUE
Brassica_oleracea	7	Marker196742	66.402	38686813	TRUE
Brassica_oleracea	7	Marker188374	74.056	37788070	TRUE
Brassica_oleracea	7	Marker189369	74.056	25227143	TRUE
Brassica_oleracea	7	Marker197736	79.137	25210997	TRUE
Brassica_oleracea	7	Marker207285	82.942	25167408	TRUE
Brassica_oleracea	7	Marker204920	85.475	25165748	TRUE
Brassica_oleracea	7	Marker204343	88.009	25089375	TRUE
Brassica_oleracea	7	Marker204974	88.009	25113352	TRUE
Brassica_oleracea	7	Marker179763	93.09	25062783	TRUE
Brassica_oleracea	7	Marker189692	94.356	19767485	TRUE
Brassica_oleracea	7	Marker182960	96.89	18469380	TRUE
Brassica_oleracea	7	Marker172103	101.971	12453581	TRUE
Brassica_oleracea	7	Marker178020	104.504	12250966	TRUE
Brassica_oleracea	7	Marker191074	104.504	12118603	TRUE
Brassica_oleracea	7	Marker170695	105.77	10033245	TRUE
Brassica_oleracea	7	Marker171021	105.77	9669953	TRUE
Brassica_oleracea	7	Marker171155	105.77	11085167	TRUE
Brassica_oleracea	7	Marker171228	105.77	3877861	TRUE
Brassica_oleracea	7	Marker171282	105.77	11677227	TRUE
Brassica_oleracea	7	Marker171436	105.77	11582238	TRUE
Brassica_oleracea	7	Marker171605	105.77	12047173	TRUE
Brassica_oleracea	7	Marker172848	105.77	8927317	TRUE
Brassica_oleracea	7	Marker174023	105.77	10661839	TRUE
Brassica_oleracea	7	Marker174422	105.77	10215915	TRUE
Brassica_oleracea	7	Marker174959	105.77	11653329	TRUE
Brassica_oleracea	7	Marker176958	105.77	10983553	TRUE
Brassica_oleracea	7	Marker177775	105.77	10219340	TRUE
Brassica_oleracea	7	Marker178240	105.77	10223990	TRUE
Brassica_oleracea	7	Marker178494	105.77	9723078	TRUE
Brassica_oleracea	7	Marker179130	105.77	11354600	TRUE
Brassica_oleracea	7	Marker179361	105.77	9157636	TRUE
Brassica_oleracea	7	Marker181064	105.77	9907152	TRUE
Brassica_oleracea	7	Marker181896	105.77	7559108	TRUE
Brassica_oleracea	7	Marker182531	105.77	7501844	TRUE
Brassica_oleracea	7	Marker183045	105.77	9147940	TRUE
Brassica_oleracea	7	Marker183279	105.77	9906759	TRUE
Brassica_oleracea	7	Marker183621	105.77	11858402	TRUE
Brassica_oleracea	7	Marker183998	105.77	9646585	TRUE
Brassica_oleracea	7	Marker184429	105.77	9572167	TRUE
Brassica_oleracea	7	Marker184557	105.77	11707328	TRUE
Brassica_oleracea	7	Marker184947	105.77	10710878	TRUE
Brassica_oleracea	7	Marker185877	105.77	10046314	TRUE
Brassica_oleracea	7	Marker185975	105.77	10442739	TRUE
Brassica_oleracea	7	Marker186016	105.77	11225697	TRUE
Brassica_oleracea	7	Marker186159	105.77	11873352	TRUE
Brassica_oleracea	7	Marker186456	105.77	11117906	TRUE
Brassica_oleracea	7	Marker186613	105.77	9897183	TRUE
Brassica_oleracea	7	Marker187139	105.77	11401180	TRUE
Brassica_oleracea	7	Marker187791	105.77	10579586	TRUE
Brassica_oleracea	7	Marker187873	105.77	9152422	TRUE
Brassica_oleracea	7	Marker188561	105.77	11754527	TRUE
Brassica_oleracea	7	Marker188596	105.77	7117917	TRUE
Brassica_oleracea	7	Marker189049	105.77	11194879	TRUE
Brassica_oleracea	7	Marker191277	105.77	10330405	TRUE
Brassica_oleracea	7	Marker191857	105.77	9692006	TRUE
Brassica_oleracea	7	Marker192171	105.77	10569584	TRUE
Brassica_oleracea	7	Marker192421	105.77	9564947	TRUE
Brassica_oleracea	7	Marker193012	105.77	7244696	TRUE
Brassica_oleracea	7	Marker193151	105.77	8351718	TRUE
Brassica_oleracea	7	Marker193651	105.77	9736033	TRUE
Brassica_oleracea	7	Marker195093	105.77	9384484	TRUE
Brassica_oleracea	7	Marker196745	105.77	9165365	TRUE
Brassica_oleracea	7	Marker197822	105.77	11681040	TRUE
Brassica_oleracea	7	Marker199313	105.77	9249225	TRUE
Brassica_oleracea	7	Marker200040	105.77	9106786	TRUE
Brassica_oleracea	7	Marker201666	105.77	10160579	TRUE
Brassica_oleracea	7	Marker201776	105.77	7275221	TRUE
Brassica_oleracea	7	Marker202202	105.77	11232472	TRUE
Brassica_oleracea	7	Marker202739	105.77	7244183	TRUE
Brassica_oleracea	7	Marker203802	105.77	10220533	TRUE
Brassica_oleracea	7	Marker204416	105.77	11578695	TRUE
Brassica_oleracea	7	Marker205037	105.77	11706997	TRUE
Brassica_oleracea	7	Marker206352	105.77	11680793	TRUE
Brassica_oleracea	7	Marker206539	105.77	11355988	TRUE
Brassica_oleracea	7	Marker206653	105.77	9663706	TRUE
Brassica_oleracea	7	Marker206862	105.77	11858036	TRUE
Brassica_oleracea	7	Marker207037	105.77	10046024	TRUE
Brassica_oleracea	7	Marker207411	105.77	9208695	TRUE
